"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,1.51645e-05,1.1902e-06,0,8.93834e-08,2.13112e-08,0,0.0005,0.00938248,-0.142316,-0.0283948,0.000639707,0.000453312,-4.97566e-05
83,1,0.00016795,-3.7226e-05,0,5.09426e-08,5.5596e-08,0,0.00046,-0.223308,-0.577403,-0.360583,0.000875225,0.00131097,-1.5404e-05
48,1,0.000204095,-5.24261e-06,0,5.04083e-08,7.80293e-08,0,0.0005,0.11132,0.563407,0.441537,0.00169033,0.000936288,1.99029e-05
19,1,0.000214901,3.88121e-06,0,-3.34752e-08,3.75907e-09,0,0.00054,-0.00875647,-0.565708,-0.42298,0.00251766,0.000461053,-6.70462e-06
90,1,0.000317309,1.02128e-05,0,-4.81985e-08,3.31738e-08,0,0.00044,-0.130292,-0.0220708,0.298279,0.00271285,0.00136839,3.54547e-05
41,1,0.000346775,0.000125908,0,-5.45726e-08,2.0744e-08,0,0.0005,0.426904,-0.0513127,-0.0702228,0.00349757,0.0011027,-3.72737e-05
89,1,0.00038744,4.76813e-05,0,-2.10082e-08,2.16192e-10,0,0.00044,-0.12094,0.248746,-0.014162,0.00424946,0.00154407,-1.5437e-06
4,1,0.000196627,-2.40034e-05,0,-4.94374e-08,1.44307e-08,0,0.00058,0.0252696,-0.252469,-0.3382,0.00431218,0.000534639,-1.32742e-05
27,1,0.000402219,4.1759e-05,0,-3.14178e-08,-6.465e-09,0,0.00052,-0.208738,-0.136459,-0.0221726,0.00510759,0.00142068,3.7231e-06
29,1,0.000198625,-5.44361e-06,0,-1.99662e-08,3.34127e-09,0,0.00052,0.128216,0.303593,0.423096,0.005359,0.000489405,-1.24497e-05
28,1,0.00041883,2.73845e-05,0,-2.21946e-08,-1.25635e-08,0,0.00052,0.0125458,0.144468,0.0063842,0.00610689,0.00125209,-2.96738e-05
75,1,0.000202825,-5.62377e-06,0,-1.30137e-08,-2.40734e-09,0,0.00046,0.0116613,-0.397351,-0.507239,0.00624207,0.000367023,-3.73089e-05
34,1,0.000427242,2.27078e-05,0,-9.51444e-09,-3.58382e-08,0,0.00052,-0.0781546,-0.140584,-0.0299605,0.00707649,0.0013566,-1.66342e-05
54,1,0.000205358,2.36457e-06,0,-2.20284e-08,-1.92576e-08,0,0.0005,0.00420896,0.815508,-0.466027,0.00718041,0.000431301,3.04549e-05
46,1,0.000181791,-1.32119e-05,0,-2.03479e-08,-1.1786e-08,0,0.0005,0.00628182,-1.18918,-0.425042,0.00815932,0.000392868,4.04467e-05
68,1,0.000431904,2.2923e-05,0,-3.05632e-09,-2.07056e-08,0,0.00048,0.181648,0.138989,-0.0634803,0.0080161,0.00123183,-2.23732e-05
42,1,0.000201433,-6.27323e-05,0,2.00934e-08,-7.40162e-08,0,0.0005,0.258015,1.36731,0.322637,0.00899053,0.000866332,5.09221e-06
