"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,6.40847e-07,-7.30253e-07,0,-2.96426e-09,1.33989e-09,0,0.0005,-0.00258087,0.0129214,-0.0011493,0.000390425,0.000381707,-4.97566e-05
48,1,1.4249e-06,-1.45729e-06,0,-6.65787e-09,2.10084e-09,0,0.0005,0.0263666,0.00238382,0.00128797,0.00112444,0.000898363,1.99029e-05
83,1,1.51373e-06,-1.4663e-06,0,-4.5919e-09,1.96436e-09,0,0.00046,0.00650763,-0.0139811,-0.000308064,0.000248872,0.0012155,-1.5404e-05
19,1,1.15686e-06,-5.58132e-07,0,-6.29485e-09,-3.70033e-10,0,0.00054,0.000432695,-0.0161871,-0.00174194,0.00195266,0.000442132,-6.70462e-06
41,1,1.65796e-06,-1.20574e-06,0,-9.85349e-09,-9.83815e-10,0,0.0005,-0.013389,0.00597013,0.000871287,0.00261143,0.00107967,-3.72737e-05
90,1,1.83375e-06,-1.24686e-06,0,-6.38589e-09,1.82848e-09,0,0.00044,-0.0144419,0.0135222,0.000684738,0.00183028,0.0015028,3.54547e-05
89,1,1.25695e-06,-8.32779e-07,0,-9.36114e-09,-3.62747e-10,0,0.00044,0.0140405,-0.00740152,0.000413896,0.00332313,0.00147401,-1.5437e-06
29,1,6.70197e-07,6.29316e-08,0,-5.46091e-09,-1.63326e-09,0,0.00052,-0.0037371,0.0399503,-0.00136488,0.00475494,0.00041241,-1.24497e-05
4,1,8.36138e-07,-4.13904e-07,0,-8.25725e-09,1.52667e-09,0,0.00058,-0.00160877,-0.00791357,-0.00119495,0.00353732,0.00053342,-1.32742e-05
27,1,1.40673e-06,-6.7163e-07,0,-1.48278e-08,2.80567e-09,0,0.00052,-0.00687565,0.00278139,2.55488e-05,0.00420477,0.00138708,3.7231e-06
28,1,1.44177e-06,-4.25369e-07,0,-1.33132e-08,3.80569e-10,0,0.00052,0.0298974,-0.00378264,-0.00098129,0.00518749,0.00120658,-2.96738e-05
75,1,6.64462e-07,-5.7209e-07,0,-3.58101e-09,1.22673e-09,0,0.00046,-0.00562675,-0.0385848,-0.00120459,0.00571708,0.000407829,-3.73089e-05
34,1,1.2275e-06,-1.05311e-06,0,-1.12988e-08,1.82077e-09,0,0.00052,-0.000706957,0.00702431,-0.000285423,0.00615415,0.00122401,-1.66342e-05
54,1,6.98387e-07,-5.283e-07,0,-5.12528e-09,-8.47851e-10,0,0.0005,-0.0031916,0.00365595,-0.00107391,0.00669982,0.000439268,3.04549e-05
