"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
14,1,2.62817e-07,-2.14521e-06,0,-8.37342e-08,-2.32007e-09,0,0.00054,-0.000613753,-0.0172254,0.000713188,0.000949565,0.000473457,-7.12572e-06
33,1,5.6004e-06,-1.82705e-06,0,-1.18578e-07,2.63772e-09,0,0.00052,0.00423528,0.00658646,-0.0113065,0.000724217,0.00137016,-4.32784e-06
72,1,6.58324e-07,-1.1912e-06,0,-2.49972e-08,-7.55446e-09,0,0.00048,0.00222926,0.018633,-0.00438976,0.00184611,0.000391161,1.69816e-05
15,1,4.20223e-06,-6.10212e-06,0,-8.95453e-08,-3.48173e-09,0,0.00054,0.00150338,0.00139209,-0.00508335,0.00224832,0.00126593,1.95463e-05
45,1,9.04893e-07,-3.11912e-06,0,-3.40788e-08,2.1092e-09,0,0.0005,0.00348776,-0.0181969,5.94664e-05,0.00274707,0.000445139,-4.97566e-05
57,1,4.49001e-06,-8.20842e-06,0,-7.34588e-08,-2.83882e-09,0,0.0005,-0.00871556,-0.00173076,0.00329192,0.00323707,0.00133035,3.21045e-05
48,1,1.46704e-06,-3.90198e-06,0,-4.38509e-08,-1.14582e-08,0,0.0005,-0.000776113,0.0209942,-0.00344331,0.00366602,0.000454155,1.99029e-05
83,1,4.49647e-06,-8.72057e-06,0,-5.58316e-08,-1.47641e-08,0,0.00046,0.0159987,0.000682133,-0.00804167,0.00412457,0.00123549,-1.5404e-05
19,1,1.0053e-06,-5.92713e-06,0,-5.97697e-08,-2.46958e-09,0,0.00054,0.000405617,-0.0208115,-0.00186673,0.00464623,0.000459363,-6.70462e-06
39,1,3.30797e-06,-1.12306e-05,0,-7.72102e-08,-2.18997e-08,0,0.0005,-0.00573605,0.0161696,-0.00304978,0.00519302,0.00124059,6.72355e-06
4,1,1.53002e-06,-5.72425e-06,0,-7.00754e-08,-3.15365e-08,0,0.00058,-4.74713e-05,-0.00827529,0.00139073,0.00586157,0.000534706,-1.32742e-05
90,1,3.89585e-06,-1.99838e-05,0,-5.74103e-08,-4.75683e-08,0,0.00044,0.0181294,-0.0124619,-0.0102116,0.00591139,0.001659,3.54547e-05
41,1,1.38015e-06,-1.94912e-05,0,-7.8383e-08,-6.34265e-08,0,0.0005,-0.0131387,0.0101701,0.00645382,0.00669073,0.00141821,-3.72737e-05
29,1,2.49182e-06,-6.96825e-06,0,-3.35736e-08,-2.16657e-08,0,0.00052,0.00298902,0.00934121,-0.00423628,0.00688322,0.000452764,-1.24497e-05
89,1,2.46577e-06,-1.09165e-05,0,-4.45602e-08,-2.22945e-08,0,0.00044,-0.000341175,-0.00762826,0.0114099,0.00747471,0.00114352,-1.5437e-06
27,1,2.54455e-07,-3.18005e-07,0,-8.02647e-08,-2.64597e-08,0,0.00052,-0.0209351,0.00414013,0.00591525,0.00830926,0.00132375,3.7231e-06
75,1,3.53689e-06,-6.52675e-06,0,-2.02377e-08,-1.40295e-09,0,0.00046,0.0036137,-0.0102876,-0.0050743,0.00781069,0.000399627,-3.73089e-05
54,1,5.99828e-06,2.71615e-06,0,-3.71408e-08,-1.57146e-08,0,0.0005,0.00542429,0.00932334,0.00917748,0.00872026,0.000447778,3.04549e-05
28,1,-3.42886e-06,1.06475e-05,0,-7.39126e-08,-1.07307e-08,0,0.00052,-0.00335428,-0.00213563,0.0157293,0.00924215,0.00129462,-2.96738e-05
46,1,3.48903e-06,5.26167e-06,0,-3.69691e-08,9.27219e-09,0,0.0005,0.00354747,-0.00647435,-0.00685007,0.00969879,0.000450046,4.04467e-05
34,1,-7.72524e-06,1.57432e-05,0,-8.29515e-08,9.98651e-09,0,0.00052,-0.104505,-0.00698058,0.00189857,0.0101621,0.00137752,-1.66342e-05
68,1,-3.89655e-06,2.26216e-05,0,-4.43778e-08,1.15331e-08,0,0.00048,-0.0745063,0.0817859,0.0210306,0.0109622,0.00106009,-2.23732e-05
