"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,2.19209e-05,-9.32256e-06,0,1.06796e-09,-1.19484e-09,0,0.0005,0.00894021,-0.0606582,-0.0543569,0.000624868,0.000446778,-4.97566e-05
48,1,6.62441e-05,9.09016e-06,0,1.02413e-09,9.35396e-10,0,0.0005,0.469051,4.24826,0.175855,0.00153066,0.000924115,1.99029e-05
83,1,2.36713e-05,-1.1664e-05,0,-4.61564e-09,-1.24878e-09,0,0.00046,-0.546513,-4.60949,-0.0996793,0.000723945,0.0013277,-1.5404e-05
19,1,8.3767e-05,5.21538e-06,0,7.75557e-09,1.09888e-09,0,0.00054,0.00604312,-4.16351,-0.175428,0.00233775,0.000450088,-6.70462e-06
41,1,9.53891e-05,2.41447e-05,0,5.21045e-10,-4.35867e-10,0,0.0005,0.0476168,-0.0348719,0.0340854,0.00314675,0.00109461,-3.72737e-05
90,1,9.11641e-05,1.30392e-06,0,9.38652e-10,3.35842e-10,0,0.00044,-0.0680626,0.0473992,-0.00179836,0.00234822,0.00138245,3.54547e-05
89,1,0.000108058,2.92635e-05,0,1.05805e-10,-3.25465e-10,0,0.00044,-0.0126184,0.0525709,-0.0136289,0.0039131,0.00150386,-1.5437e-06
4,1,5.86422e-05,2.7474e-06,0,3.07319e-10,-3.25119e-10,0,0.00058,0.00235234,0.00106841,-0.0970451,0.00398864,0.000523188,-1.32742e-05
27,1,0.000110958,2.15553e-05,0,-4.34005e-10,-4.11584e-10,0,0.00052,0.00710958,-0.0325733,-0.0127273,0.00477047,0.00139426,3.7231e-06
29,1,5.81886e-05,1.10609e-05,0,-1.52818e-10,-1.72352e-10,0,0.00052,0.00971165,-0.0396057,-0.102948,0.005084,0.000470166,-1.24497e-05
28,1,0.000112748,9.76501e-06,0,-6.74147e-10,-3.06351e-11,0,0.00052,-0.0260343,0.0313898,0.00455446,0.00573854,0.00124027,-2.96738e-05
75,1,5.68556e-05,-3.84561e-06,0,-1.41562e-10,2.95862e-11,0,0.00046,-0.000979325,0.0601469,-0.137092,0.00602678,0.00038778,-3.73089e-05
34,1,0.00011947,1.83239e-05,0,-1.06792e-09,1.23388e-10,0,0.00052,0.0179802,-0.0326689,-0.00091041,0.00670155,0.00131925,-1.66342e-05
54,1,5.79732e-05,-1.70983e-07,0,-6.271e-10,1.05303e-10,0,0.0005,-0.00169873,-0.0104109,-0.128479,0.0069967,0.000433461,3.04549e-05
46,1,5.08841e-05,-5.31546e-06,0,-7.87491e-10,-1.11046e-10,0,0.0005,0.000899496,-0.0155448,-0.110138,0.00798577,0.000405181,4.04467e-05
68,1,0.000113226,1.14375e-05,0,-1.21843e-09,-2.51465e-10,0,0.00048,-0.0115717,0.0356036,-0.0279788,0.00764186,0.001195,-2.23732e-05
42,1,5.5599e-05,-1.35896e-05,0,-1.62862e-09,4.01924e-10,0,0.0005,0.00555898,0.0207448,0.0758737,0.00880944,0.000898017,5.09221e-06
74,1,4.32304e-05,1.3017e-06,0,-8.67303e-10,6.73228e-11,0,0.00046,-0.00325011,-0.0211169,-0.0762403,0.00961668,0.000428809,-1.20537e-05
80,1,5.5843e-05,-4.19022e-06,0,-1.47834e-09,1.89821e-10,0,0.00046,-0.0140331,-0.0318672,-0.0408634,0.00954597,0.00145686,1.80717e-05
52,1,5.69096e-05,-3.76614e-06,0,-1.97947e-09,3.09226e-11,0,0.0005,0.0121921,0.0244587,0.0249062,0.0102957,0.0010486,3.91278e-05
60,1,3.267e-05,-4.39864e-07,0,-9.93283e-10,3.24366e-11,0,0.00048,0.000593463,-0.0406118,-0.0694896,0.0108289,0.000346822,-3.28708e-05
91,1,5.99072e-05,-4.13357e-06,0,-1.50617e-09,2.05116e-10,0,0.00044,-0.0367178,-0.019702,-0.0139291,0.0111872,0.00103512,3.24564e-05
38,1,7.56543e-05,-2.15761e-05,0,-3.09798e-09,1.189e-09,0,0.0005,-0.0105374,-0.0200432,-0.026285,0.0118855,0.00155045,2.40231e-05
6,1,3.33497e-05,-1.69821e-05,0,-1.70271e-09,1.25944e-09,0,0.00056,0.00392248,0.0277557,-0.0542163,0.0119047,0.000509821,3.75182e-05
16,1,3.42495e-05,-1.10416e-06,0,-1.65693e-09,-3.42816e-10,0,0.00054,0.0184737,-0.025692,0.0847362,0.0129257,0.000505369,-2.76781e-05
78,1,8.32096e-05,5.29052e-06,0,-2.90205e-09,-9.40003e-10,0,0.00046,-0.0130879,0.0259026,0.0915525,0.0127708,0.00148546,2.18197e-05
3,1,9.02583e-05,1.70091e-05,0,-6.45707e-09,-4.52054e-09,0,0.00058,0.0121307,-0.0223668,-0.0477176,0.0137347,0.00137645,-1.82355e-06
59,1,3.6388e-05,9.93009e-06,0,-1.36231e-09,-1.33796e-09,0,0.00048,-0.00521121,0.0234637,-0.0702393,0.0138728,0.000408015,-3.96086e-06
71,1,7.25123e-05,5.61198e-06,0,-2.82744e-09,-1.22746e-09,0,0.00048,0.0310461,0.00206896,0.00256008,0.014624,0.00095271,-2.02466e-06
67,1,4.13244e-05,-5.47462e-06,0,-1.43996e-09,-1.12142e-10,0,0.00048,0.00119297,-0.0319681,-0.0828046,0.0152258,0.000387644,1.3181e-05
26,1,7.51854e-05,6.1207e-06,0,-4.01556e-09,-4.07043e-10,0,0.00052,-0.0113048,0.00611298,0.0129104,0.0155367,0.00131026,-4.92787e-05
10,1,4.24059e-05,6.20818e-07,0,-2.20819e-09,1.30099e-10,0,0.00056,-0.00548947,0.0227957,-0.067772,0.0162018,0.000510009,-2.65834e-05
33,1,5.46964e-05,-3.12655e-06,0,-3.05563e-09,9.40075e-10,0,0.00052,-0.00676575,-0.0392886,0.0326775,0.0170211,0.00112592,-4.32784e-06
53,1,4.07314e-05,7.39763e-06,0,-2.49375e-09,-1.79657e-10,0,0.0005,-0.00791391,0.0569425,-0.0130381,0.0177648,0.000486719,-4.85386e-05
15,1,4.45507e-05,7.41612e-07,0,-3.21711e-09,-4.25292e-09,0,0.00054,0.00631654,-0.0765597,-0.0497406,0.0187538,0.00128805,1.95463e-05
14,1,1.30672e-05,-8.59803e-07,0,-1.72072e-09,-2.22923e-09,0,0.00054,-0.00195116,-0.0538609,-0.0193572,0.0187699,0.000397436,-7.12572e-06
72,1,7.78689e-06,4.14225e-07,0,-1.25836e-09,-5.46375e-10,0,0.00048,-0.000344868,0.0609481,0.0151166,0.0197114,0.000433522,1.69816e-05
57,1,4.25048e-05,-6.55768e-06,0,-1.96772e-09,-3.93603e-09,0,0.0005,0.0156107,0.146284,-0.0948577,0.0197741,0.00138262,3.21045e-05
50,1,0.000113737,-1.37838e-05,0,4.12707e-09,-2.98145e-09,0,0.0005,-0.0172792,0.00501411,0.0319002,0.000832558,0.00220058,-4.9345e-05
86,1,0.000105228,-1.50575e-05,0,-7.10566e-11,-2.65897e-09,0,0.00044,0.0142208,0.0090851,0.0109662,0.000674704,0.0030045,-2.11247e-06
8,1,0.000110277,-9.658e-06,0,9.18929e-10,-2.48682e-10,0,0.00056,0.00331334,-0.00836398,-0.0104074,0.00161789,0.00284279,2.40593e-05
39,1,0.000105746,-1.11832e-06,0,3.52821e-09,6.81928e-10,0,0.0005,-0.00053307,-0.00134463,-0.0131644,0.00162832,0.00183559,6.72355e-06
81,1,0.000108048,3.10647e-07,0,1.28873e-09,8.36607e-10,0,0.00046,0.00337112,0.00191649,0.0265235,0.0024285,0.00232046,1.72248e-05
