"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,1.73269e-06,-2.43676e-07,0,-1.55663e-10,6.20798e-10,0,0.0005,0.01083,-0.0562545,-0.0031658,0.000390426,0.000381703,-4.97566e-05
48,1,3.40356e-06,-4.5849e-07,0,-1.38056e-09,1.6058e-09,0,0.0005,-0.0207628,0.054332,0.00018229,0.00112445,0.000898358,1.99029e-05
83,1,3.09999e-06,7.60704e-08,0,-2.38007e-09,6.68029e-10,0,0.00046,-0.00790542,-0.0508145,-0.00324494,0.000248875,0.0012155,-1.5404e-05
19,1,2.48612e-06,-5.37753e-07,0,-9.6933e-10,1.17386e-09,0,0.00054,-0.00019276,-0.0388034,-0.00349329,0.00195266,0.00044213,-6.70462e-06
41,1,4.27973e-06,-8.07414e-07,0,-2.47289e-09,3.73085e-09,0,0.0005,-0.0220861,0.0205202,0.0022384,0.00261143,0.00107966,-3.72737e-05
90,1,4.04674e-06,-2.07775e-06,0,-1.61559e-09,1.75405e-09,0,0.00044,0.0524695,-0.0501368,-0.00185554,0.00183028,0.0015028,3.54547e-05
89,1,5.04041e-06,2.05873e-07,0,-5.14863e-10,2.00883e-09,0,0.00044,0.00328656,-0.0381501,-0.00292445,0.00332312,0.001474,-1.5437e-06
29,1,1.54168e-06,1.01556e-06,0,-1.36562e-09,-9.24445e-10,0,0.00052,-0.00329916,0.107772,-0.00275914,0.00475494,0.000412407,-1.24497e-05
4,1,2.41446e-06,-6.73259e-08,0,-5.30235e-10,3.01421e-09,0,0.00058,-0.00582226,0.0280349,-0.00349564,0.00353732,0.000533417,-1.32742e-05
27,1,4.631e-06,1.03376e-07,0,-5.04825e-10,1.30718e-09,0,0.00052,0.074091,0.0274313,0.00207917,0.00420477,0.00138706,3.7231e-06
28,1,3.84511e-06,8.59663e-07,0,-1.00054e-09,-2.16391e-09,0,0.00052,0.0386563,-0.0535244,-0.00272522,0.00518749,0.00120657,-2.96738e-05
75,1,1.75479e-06,-8.7743e-08,0,-6.71256e-10,2.99536e-10,0,0.00046,0.0279283,-0.11493,-0.00303467,0.00571708,0.000407824,-3.73089e-05
34,1,3.63637e-06,1.89028e-07,0,6.29498e-10,7.21347e-10,0,0.00052,-0.0618469,0.0669523,-0.00110853,0.00615415,0.001224,-1.66342e-05
