"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
14,1,6.4275e-06,-4.54759e-07,0,1.14657e-09,1.81053e-10,0,0.00054,0.000378109,-0.00151426,-0.00981692,0.000939818,0.000477325,-7.12572e-06
33,1,1.3946e-05,-6.41205e-07,0,2.18942e-09,3.12864e-10,0,0.00052,-0.00106408,0.00135315,-0.00206238,0.000684022,0.00136691,-4.32784e-06
72,1,2.31739e-06,-3.40938e-06,0,3.90838e-10,-1.52498e-10,0,0.00048,-0.00047794,0.00142317,-0.00164572,0.00183926,0.000392769,1.69816e-05
15,1,5.26713e-06,-6.66408e-06,0,1.28029e-09,-2.5602e-10,0,0.00054,0.00205492,0.000562855,-0.00545237,0.00223563,0.00126691,1.95463e-05
45,1,1.33481e-06,-3.61895e-06,0,4.23742e-10,-1.38352e-10,0,0.0005,-0.000425987,-0.000781595,5.70517e-05,0.00274327,0.000446735,-4.97566e-05
57,1,4.49615e-06,-8.56221e-06,0,9.63081e-10,-3.05774e-10,0,0.0005,0.000359195,-0.000915729,0.00329694,0.00322699,0.00133602,3.21045e-05
48,1,9.11974e-07,-4.55651e-06,0,4.06737e-10,-1.71808e-10,0,0.0005,0.000976708,-0.000365819,-0.00347431,0.00366371,0.000458373,1.99029e-05
83,1,4.09754e-06,-1.0378e-05,0,6.35474e-10,-2.60071e-10,0,0.00046,-0.00311934,0.00185152,-0.0103977,0.00411646,0.00124554,-1.5404e-05
19,1,-5.83066e-08,-6.11399e-06,0,4.07926e-10,-3.94106e-10,0,0.00054,0.000640541,0.000462321,0.000513921,0.00464564,0.000466701,-6.70462e-06
39,1,1.91567e-06,-1.13843e-05,0,7.23779e-10,-5.57255e-10,0,0.0005,-0.00273158,-0.00260706,-0.00693916,0.00518892,0.00125664,6.72355e-06
4,1,-6.51884e-07,-6.43769e-06,0,3.46173e-10,-5.68942e-10,0,0.00058,4.74691e-05,0.00510996,0.0037159,0.00586141,0.000544145,-1.32742e-05
41,1,-2.06191e-07,-1.51626e-05,0,6.25984e-10,-9.36405e-10,0,0.0005,-0.000717236,0.00301818,0.00656693,0.00669007,0.00144611,-3.72737e-05
29,1,-7.36978e-07,-5.86381e-06,0,1.23804e-10,-5.3968e-10,0,0.00052,-0.000317232,-0.0058971,-0.0022295,0.00688161,0.000462767,-1.24497e-05
89,1,-2.42844e-06,-1.11701e-05,0,1.56216e-10,-7.10614e-10,0,0.00044,-0.0044709,-0.00200945,-0.00238322,0.00747445,0.00116034,-1.5437e-06
27,1,-8.00348e-06,-1.15957e-05,0,-2.33778e-10,-1.63745e-09,0,0.00052,-0.000602188,0.00190534,0.0106131,0.00831368,0.0013319,3.7231e-06
75,1,-1.35567e-06,-5.21987e-06,0,1.29453e-12,-4.45153e-10,0,0.00046,0.000829273,0.00841264,0.0044948,0.00780819,0.000407676,-3.73089e-05
54,1,-3.30809e-07,-1.62903e-06,0,9.99934e-11,-4.03285e-10,0,0.0005,0.00134492,-0.00875046,0.00527202,0.00871383,0.00044765,3.04549e-05
28,1,-1.08679e-05,7.5095e-06,0,-7.17803e-10,1.97601e-10,0,0.00052,-0.00883631,-0.0015328,0.0295808,0.00925391,0.00127276,-2.96738e-05
46,1,1.51145e-06,4.90121e-06,0,3.18351e-10,1.65549e-10,0,0.0005,0.0024176,0.0103542,-0.0033893,0.00968948,0.000437287,4.04467e-05
34,1,-1.11446e-05,2.64115e-05,0,-8.01855e-10,1.40259e-09,0,0.00052,-0.0114957,0.00102177,0.00501877,0.0101735,0.00133457,-1.66342e-05
