"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,0.00023617,2.63138e-05,0,-1.29303e-07,2.94534e-08,0,0.0005,0.00894251,0.221759,-0.517332,0.000581936,0.000453363,-4.97566e-05
48,1,0.000149549,1.31016e-05,0,-6.16019e-08,-7.68183e-08,0,0.0005,-0.0276523,-0.122377,0.325818,0.00144315,0.00095213,1.99029e-05
83,1,0.000164054,5.60028e-05,0,-1.22355e-07,-4.6134e-08,0,0.00046,0.103107,0.11711,-0.483051,0.000638458,0.00134522,-1.5404e-05
19,1,0.000154203,7.11119e-06,0,1.50861e-07,2.81139e-08,0,0.00054,0.00679771,0.116586,-0.311349,0.00218788,0.000435739,-6.70462e-06
41,1,0.000181377,1.52788e-05,0,1.08988e-07,3.9227e-08,0,0.0005,0.168394,0.0321929,0.312015,0.00296862,0.00107535,-3.72737e-05
90,1,0.00017146,-1.49327e-05,0,-4.15637e-08,-2.77548e-08,0,0.00044,-0.197446,-0.034046,-0.301721,0.00219974,0.00144221,3.54547e-05
89,1,0.000266594,-4.43967e-05,0,7.01032e-08,4.54396e-09,0,0.00044,-0.0525818,0.12714,0.108222,0.00374752,0.00147818,-1.5437e-06
29,1,0.000160938,2.07471e-05,0,-4.83822e-08,6.54211e-08,0,0.00052,0.002757,-0.0684866,-0.29975,0.00498507,0.000452899,-1.24497e-05
4,1,0.00015541,-1.21236e-05,0,3.69825e-07,2.72085e-08,0,0.00058,0.0160599,-0.146567,-0.297683,0.00377587,0.000502708,-1.32742e-05
27,1,0.000272844,3.65198e-05,0,5.7062e-08,5.09186e-08,0,0.00052,0.0522253,-0.0720219,0.0628512,0.00462435,0.00136784,3.7231e-06
28,1,0.000269021,8.69436e-06,0,6.33955e-08,5.383e-08,0,0.00052,-0.00958907,0.06603,0.0875203,0.00560829,0.0012131,-2.96738e-05
75,1,0.000156702,-1.61429e-05,0,-4.80415e-08,-1.31135e-10,0,0.00046,-0.0148954,0.0452685,-0.371684,0.00594461,0.000386367,-3.73089e-05
34,1,0.00026888,4.73097e-05,0,2.68562e-08,1.43734e-09,0,0.00052,0.104237,-0.037713,-0.00749387,0.00658278,0.00127363,-1.66342e-05
54,1,0.00012861,-4.32832e-06,0,1.35902e-07,1.41696e-08,0,0.0005,0.0257282,-0.37025,-0.287849,0.00694125,0.000423279,3.04549e-05
46,1,0.000151295,-4.79664e-06,0,-1.35643e-07,-1.36637e-08,0,0.0005,-0.00119418,-0.0440817,-0.337578,0.0079798,0.000419197,4.04467e-05
68,1,0.000275819,5.62454e-05,0,-1.50875e-07,-6.07641e-08,0,0.00048,0.0123976,0.0231544,0.0396903,0.00755945,0.00118525,-2.23732e-05
42,1,0.000131568,2.8138e-05,0,-1.06814e-07,-1.51744e-07,0,0.0005,1.13854,0.693932,-0.169349,0.00880183,0.000954368,5.09221e-06
74,1,0.000132993,1.74617e-05,0,-1.34241e-07,-3.80185e-08,0,0.00046,0.0115483,-1.71082,-0.307385,0.00950598,0.000388086,-1.20537e-05
80,1,0.000205062,-4.60776e-05,0,-1.23348e-07,-1.5678e-07,0,0.00046,-0.146732,0.237912,-0.0417236,0.0094826,0.00156417,1.80717e-05
52,1,0.000199373,-1.46942e-05,0,-1.09075e-07,-1.7578e-09,0,0.0005,-0.934708,0.641141,0.0494118,0.0101382,0.00103272,3.91278e-05
60,1,8.33893e-05,-3.32429e-05,0,-3.15295e-08,-3.32889e-08,0,0.00048,0.00350514,0.494459,-0.192181,0.0107235,0.00034781,-3.28708e-05
91,1,0.000215632,-9.25798e-05,0,-1.58798e-07,6.47415e-08,0,0.00044,-0.104924,-0.770557,-0.188165,0.011015,0.00105559,3.24564e-05
38,1,0.000273349,-0.000176303,0,-3.2807e-07,5.46418e-07,0,0.0005,-0.634602,0.125517,-0.0843957,0.0117506,0.00158875,2.40231e-05
6,1,0.000175753,-0.000203364,0,7.04886e-07,1.55542e-06,0,0.00056,0.581748,0.280719,-0.0762997,0.0117698,0.000568401,3.75182e-05
16,1,0.000216677,-1.59093e-05,0,4.12983e-07,5.83202e-07,0,0.00054,0.0731783,-0.365839,0.401406,0.0127614,0.000489687,-2.76781e-05
78,1,0.000265556,-0.000102325,0,-3.77006e-07,1.69271e-07,0,0.00046,-0.0324075,0.0291908,0.212102,0.0126292,0.00146291,2.18197e-05
3,1,0.000292186,2.3452e-05,0,-5.94901e-07,2.2428e-08,0,0.00058,0.0750488,-0.0691234,0.0362425,0.0135979,0.00137093,-1.82355e-06
59,1,0.000230453,-1.8253e-06,0,-1.60019e-07,-1.53255e-07,0,0.00048,-0.0444947,0.438739,-0.495508,0.0136886,0.000403807,-3.96086e-06
71,1,0.000275959,4.09967e-05,0,-5.55961e-07,8.56011e-08,0,0.00048,-0.0118745,0.0655967,-0.0136269,0.0144769,0.000910677,-2.02466e-06
67,1,0.000170844,-3.41707e-05,0,-4.58781e-07,1.07985e-07,0,0.00048,-0.0402178,0.0103216,-0.370136,0.0151194,0.000379711,1.3181e-05
26,1,0.000297827,-2.30645e-05,0,-5.5111e-07,3.99418e-07,0,0.00052,0.0265812,-0.161688,0.0855801,0.0154532,0.00127799,-4.92787e-05
10,1,0.000201572,-2.08882e-05,0,-5.16822e-07,2.04231e-07,0,0.00056,-0.00597757,0.133285,-0.325315,0.0161421,0.000493206,-2.65834e-05
33,1,0.000322989,-6.43552e-05,0,-2.38993e-07,2.2319e-07,0,0.00052,0.0620668,-0.0864903,0.145541,0.0169147,0.00114521,-4.32784e-06
53,1,0.000239701,-7.46646e-05,0,-1.97046e-07,1.65624e-07,0,0.0005,0.0368783,-0.0595792,-0.422089,0.0176801,0.000490524,-4.85386e-05
15,1,0.000377461,9.00625e-06,0,-1.22573e-08,3.24839e-09,0,0.00054,-0.0093293,-0.248842,0.0418,0.0186518,0.00125777,1.95463e-05
14,1,0.000197455,-8.98126e-06,0,-1.47939e-07,-3.62751e-08,0,0.00054,0.00518257,0.217034,-0.44704,0.0187272,0.000388482,-7.12572e-06
72,1,0.000216432,1.83094e-05,0,-1.14869e-07,2.5476e-08,0,0.00048,-0.0355185,-0.242361,0.586498,0.0196693,0.000431663,1.69816e-05
57,1,0.00037368,5.16984e-05,0,2.22793e-07,1.28066e-07,0,0.0005,-0.00795851,0.265434,0.102551,0.0196592,0.00138878,3.21045e-05
39,1,0.000278952,5.54145e-05,0,-2.67778e-08,-3.90523e-08,0,0.0005,0.0492032,0.104643,-0.0407794,0.00143965,0.00184539,6.72355e-06
50,1,0.000323105,6.10602e-05,0,-3.33902e-08,-7.93094e-08,0,0.0005,-0.0942204,-0.0837259,0.0303029,0.000655045,0.00222666,-4.9345e-05
8,1,0.000326414,5.24112e-05,0,-1.35822e-07,-8.14748e-08,0,0.00056,-0.0483649,-0.0324783,-0.0550555,0.00145194,0.00283677,2.40593e-05
86,1,0.00031347,6.08386e-05,0,4.09135e-08,-6.06816e-08,0,0.00044,0.122826,0.027543,0.0237508,0.000505088,0.00302592,-2.11247e-06
81,1,0.000300206,1.11916e-05,0,-4.42571e-08,2.98391e-08,0,0.00046,0.157336,-0.0191964,-0.0384679,0.00225586,0.00232414,1.72248e-05
69,1,0.000264056,-2.28372e-05,0,-4.77021e-08,-1.1349e-08,0,0.00048,-0.197799,0.0478904,-0.0658729,0.00308215,0.00202633,3.70504e-05
88,1,0.000338399,-1.09662e-05,0,2.19953e-08,-9.57314e-08,0,0.00044,0.166324,0.244432,-0.135172,0.00291899,0.00290754,-4.19173e-06
7,1,0.00028013,-5.41067e-05,0,-2.02645e-07,-2.52504e-08,0,0.00056,0.0806713,-0.0529391,-0.0703726,0.00402899,0.00236514,3.74342e-05
25,1,0.000253059,3.69052e-05,0,-1.25911e-07,4.61678e-08,0,0.00052,-0.028483,0.0639976,-0.0685301,0.00487279,0.00294563,-4.25165e-05
22,1,0.000243998,2.2775e-05,0,3.4708e-08,6.60691e-08,0,0.00054,-0.0404274,0.0683429,-0.0101758,0.00532427,0.0021156,1.87838e-05
65,1,0.00026284,3.22085e-05,0,-3.29319e-08,8.12666e-08,0,0.00048,-0.0405812,-0.0748562,0.0260952,0.00626873,0.00214839,-2.11042e-05
58,1,0.00026436,2.24617e-05,0,-2.1064e-08,1.02583e-07,0,0.0005,0.0652724,-0.0422806,-0.0200872,0.0058714,0.00294659,-3.26099e-05
13,1,0.00026772,4.15367e-05,0,8.88205e-09,4.8789e-08,0,0.00054,0.0114525,0.0337917,0.0271006,0.00688639,0.0029397,-2.03403e-05
24,1,0.000273851,4.31934e-05,0,-6.91119e-08,1.85726e-08,0,0.00052,-0.0536288,0.080936,-0.0189502,0.00718839,0.0019994,2.94528e-05
73,1,0.00032216,-3.238e-06,0,-4.70623e-08,-4.93769e-08,0,0.00046,0.101366,-0.0401503,-0.107253,0.00786097,0.00260206,6.56493e-06
66,1,0.000231442,0.000100792,0,-2.08879e-07,-1.55701e-07,0,0.00048,-1.09903,-0.85916,-0.0155459,0.0082637,0.00172256,4.63423e-05
