"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,-9.32656e-06,-0.00010727,0,-1.25285e-07,-3.89531e-08,0,0.0005,0.0330561,-0.183156,0.0142846,0.000390061,0.000383414,-4.97566e-05
48,1,-6.70911e-05,-0.000158479,0,-2.71277e-07,-5.98274e-08,0,0.0005,-0.424205,-0.0571071,-0.00812371,0.00112446,0.000901054,1.99029e-05
83,1,-5.7177e-05,-0.000208337,0,-2.73929e-07,-9.5902e-08,0,0.00046,-0.0346354,0.113731,0.0789674,0.000249304,0.00121894,-1.5404e-05
19,1,-7.7806e-05,-7.78388e-05,0,-2.2822e-07,-2.11143e-08,0,0.00054,-0.0602871,0.378641,0.138068,0.00195302,0.000443399,-6.70462e-06
41,1,-0.000145631,-0.000134809,0,-3.18957e-07,-1.06545e-09,0,0.0005,0.567463,-0.030474,-0.106018,0.00261212,0.00108196,-3.72737e-05
90,1,-0.000111188,-0.000199228,0,-2.763e-07,-5.36916e-08,0,0.00044,0.150112,-0.452916,0.103382,0.00183079,0.0015066,3.54547e-05
89,1,-0.000203446,-0.000192406,0,-2.68524e-07,2.45576e-08,0,0.00044,0.154406,0.618304,0.113964,0.00332439,0.00147701,-1.5437e-06
29,1,-5.04376e-05,-0.000137555,0,-1.35233e-07,-3.64585e-08,0,0.00052,0.0453196,-1.60928,0.0362315,0.00475487,0.000414045,-1.24497e-05
4,1,-0.0001165,-0.000104879,0,-2.48041e-07,7.49404e-08,0,0.00058,-0.0784433,-0.231219,0.164725,0.00353822,0.000535165,-1.32742e-05
27,1,-0.000199893,-0.000309447,0,-3.55121e-07,3.18185e-08,0,0.00052,-0.49214,-0.609166,-0.35269,0.00420591,0.00139205,3.7231e-06
28,1,-0.000149522,-0.000260231,0,-2.80759e-07,2.87311e-08,0,0.00052,-0.511146,0.913486,0.0904882,0.00518782,0.00121027,-2.96738e-05
75,1,-8.4866e-05,-0.000124477,0,-1.06024e-07,1.40586e-08,0,0.00046,-0.509122,1.7447,0.144351,0.00571737,0.000409787,-3.73089e-05
34,1,-0.000190825,-0.000252242,0,-3.00049e-07,-2.88231e-08,0,0.00052,1.03602,-1.16322,-0.0280553,0.00615516,0.00122756,-1.66342e-05
54,1,-0.0001533,-0.000120812,0,-1.70127e-07,-1.80265e-08,0,0.0005,-0.125835,0.015921,0.310898,0.00670069,0.000440906,3.04549e-05
46,1,-0.000230119,-3.45488e-05,0,-2.1807e-07,-5.18899e-08,0,0.0005,0.0129292,-2.11009,0.473873,0.00786465,0.000435776,4.04467e-05
68,1,-0.000316259,-0.000138625,0,-2.48446e-07,-8.56787e-08,0,0.00048,1.00476,0.87614,-0.0942921,0.007292,0.00116282,-2.23732e-05
42,1,7.26001e-06,-0.000372672,0,-3.72944e-07,-1.23247e-08,0,0.0005,-0.70017,1.54836,-1.27547,0.00858969,0.0010512,5.09221e-06
74,1,0.000320762,-9.33915e-05,0,-3.52839e-07,-5.44593e-08,0,0.00046,-0.000880308,-0.399357,-0.861395,0.00921213,0.000376274,-1.20537e-05
52,1,0.000456119,-0.000392226,0,-5.74137e-07,-5.35097e-08,0,0.0005,-0.464273,-0.223506,0.18423,0.00977111,0.00105039,3.91278e-05
60,1,0.000137862,-0.000108561,0,-1.01526e-07,-5.06939e-08,0,0.00048,0.145895,0.646572,-0.319216,0.0107093,0.000390806,-3.28708e-05
6,1,0.00018621,-0.000209115,0,-2.66532e-07,-1.22953e-07,0,0.00056,0.437529,-0.133889,0.0943669,0.0115243,0.000962753,3.75182e-05
91,1,0.000308182,-0.000240085,0,-2.55771e-07,-7.52693e-08,0,0.00044,-0.410938,0.0435847,0.0400093,0.0106435,0.00120867,3.24564e-05
16,1,7.82166e-05,-0.000112336,0,-1.30235e-07,-8.20426e-08,0,0.00054,-5.97495e-05,-0.0662976,-0.113146,0.0123913,0.000470243,-2.76781e-05
3,1,5.09318e-05,-0.000258252,0,-3.05305e-07,-1.05335e-07,0,0.00058,0.00463634,0.0780935,0.00268566,0.0131255,0.00127873,-1.82355e-06
78,1,0.000118272,-0.000253081,0,-1.95097e-07,-1.00377e-07,0,0.00046,-0.5056,0.244575,-0.130012,0.01219,0.00165441,2.18197e-05
59,1,1.54877e-05,-0.000143744,0,-6.65053e-08,-2.3335e-08,0,0.00048,-0.00274993,0.0253877,-0.0278951,0.0133415,0.000348599,-3.96086e-06
67,1,-6.65856e-05,-8.16121e-05,0,-5.8071e-08,-6.51254e-09,0,0.00048,0.0227833,0.229001,0.232013,0.0147705,0.000373824,1.3181e-05
71,1,-3.00441e-05,-0.000235708,0,-1.17107e-07,-1.8752e-08,0,0.00048,-0.183818,-0.102614,-0.0366232,0.0140459,0.00082088,-2.02466e-06
26,1,6.34097e-05,-0.000182911,0,-7.97027e-08,-1.09127e-07,0,0.00052,0.0599037,0.179295,-0.613248,0.0150826,0.00123079,-4.92787e-05
10,1,-9.9477e-06,-0.000113929,0,-1.13123e-07,-6.46198e-08,0,0.00056,0.00245906,-0.0991237,0.000286925,0.0158017,0.000458928,-2.65834e-05
