"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
14,1,-2.33692e-06,-1.95972e-06,0,1.1305e-08,2.39435e-08,0,0.00054,-0.000149368,-0.000777904,0.00443389,0.000936432,0.000470606,-7.12572e-06
33,1,-5.00555e-06,-3.81845e-06,0,1.62849e-08,4.24908e-08,0,0.00052,0.00122456,-0.00224847,0.000532154,0.000693487,0.00136427,-4.32784e-06
72,1,-1.07422e-06,-7.7775e-07,0,2.07122e-10,7.27942e-09,0,0.00048,0.000226247,0.000562533,-0.000449667,0.00183874,0.000391193,1.69816e-05
15,1,-2.67155e-06,-2.3741e-06,0,-2.95414e-09,2.76941e-08,0,0.00054,-0.000207813,0.000273291,0.0024525,0.00222837,0.00126176,1.95463e-05
45,1,-9.18537e-07,-7.3323e-07,0,-2.3091e-09,8.13807e-09,0,0.0005,0.000162,-0.000219285,0.00127158,0.0027396,0.000444401,-4.97566e-05
57,1,-2.34166e-06,-1.32e-06,0,-6.14344e-09,1.3021e-08,0,0.0005,0.000499763,-0.000325591,0.00201669,0.00321798,0.00132871,3.21045e-05
48,1,-8.27424e-07,-3.29831e-07,0,-5.08128e-09,2.92647e-09,0,0.0005,9.54659e-05,-9.5172e-05,0.00073324,0.0036568,0.000452062,1.99029e-05
83,1,-1.36269e-06,-5.59593e-07,0,-7.74595e-09,2.64214e-09,0,0.00046,-0.000424556,0.000220613,-0.000317538,0.00410846,0.00123085,-1.5404e-05
19,1,-6.20762e-07,-8.13085e-08,0,-7.32458e-09,3.89841e-09,0,0.00054,0.000139233,0.000110792,0.000724816,0.00463636,0.000459274,-6.70462e-06
39,1,-5.18493e-07,-1.59379e-07,0,-1.38748e-08,4.7296e-09,0,0.0005,0.000423657,0.0011057,0.000193287,0.00517608,0.00123808,6.72355e-06
4,1,-1.01668e-07,1.34187e-07,0,-1.12765e-08,4.1183e-09,0,0.00058,0.000205868,-0.00196833,0.000677451,0.00585222,0.000531885,-1.32742e-05
90,1,2.88621e-07,2.80174e-08,0,-1.32168e-08,4.49006e-09,0,0.00044,0.00124125,-0.000292754,-0.000411761,0.00588985,0.00164936,3.54547e-05
41,1,9.75468e-07,3.21629e-07,0,-2.04825e-08,7.57034e-09,0,0.0005,-0.000534995,5.62924e-06,0.000406175,0.00667135,0.00141083,-3.72737e-05
29,1,4.4317e-07,3.95371e-07,0,-8.20926e-09,5.167e-09,0,0.00052,-0.000212991,0.00223274,-0.000589846,0.00687652,0.000451249,-1.24497e-05
89,1,1.34035e-06,5.31081e-07,0,-1.14331e-08,8.14042e-09,0,0.00044,0.0026848,-0.000966458,-0.00048266,0.00746024,0.00114155,-1.5437e-06
27,1,2.07463e-06,1.1679e-06,0,-2.16222e-08,2.26188e-08,0,0.00052,-0.00103877,0.00150397,0.000580968,0.00829092,0.00132718,3.7231e-06
75,1,6.52764e-07,3.55354e-07,0,-4.36847e-09,6.33692e-09,0,0.00046,-0.000593969,-0.00176175,-0.000262534,0.00780733,0.0003971,-3.73089e-05
54,1,1.25461e-06,7.58821e-07,0,-5.03586e-09,1.44427e-08,0,0.0005,0.000121504,0.000621346,-0.00117006,0.00871876,0.00045223,3.04549e-05
28,1,2.86889e-06,1.85824e-06,0,-1.7802e-08,3.33799e-08,0,0.00052,-0.00139089,-0.00184676,-1.94927e-05,0.00922258,0.00130496,-2.96738e-05
46,1,1.37775e-06,8.3801e-08,0,-2.4491e-09,1.69964e-08,0,0.0005,0.00099338,0.000289014,-0.00282415,0.00969798,0.000459973,4.04467e-05
34,1,3.30459e-06,4.31094e-06,0,-1.67982e-08,6.48181e-08,0,0.00052,-0.00775896,0.00156808,0.00256262,0.0101449,0.00139657,-1.66342e-05
68,1,2.71005e-06,4.34747e-06,0,-7.13955e-09,4.91583e-08,0,0.00048,-0.00826548,0.00457474,-0.00281517,0.010946,0.0010631,-2.23732e-05
42,1,1.0001e-06,1.82827e-06,0,-1.07775e-08,2.23143e-08,0,0.0005,-0.000393485,0.00416864,-0.00216947,0.0115246,0.000442396,5.09221e-06
