"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
14,1,8.76402e-05,2.68935e-05,0,-1.35121e-07,9.06599e-09,0,0.00054,1.65084,-1.46002,0.0879653,0.00144126,0.000542903,-7.12572e-06
71,1,6.6865e-05,-1.60616e-05,0,-2.46625e-07,7.39097e-09,0,0.00048,0.126918,-0.633996,-0.0212558,0.000772184,0.0013054,-2.02466e-06
53,1,2.8354e-05,2.00007e-06,0,-2.1176e-07,-5.51326e-08,0,0.0005,-0.0273427,0.72249,-0.0616702,0.00039365,0.000454392,-4.85386e-05
33,1,8.90676e-05,1.47171e-05,0,-1.51621e-07,-5.39262e-08,0,0.00052,-0.25371,-0.0908941,-0.0115723,0.00229514,0.00136283,-4.32784e-06
72,1,5.29755e-05,3.61038e-06,0,-3.32812e-08,1.24673e-08,0,0.00048,0.0182302,1.49158,-0.107589,0.00245036,0.000441892,1.69816e-05
45,1,5.10796e-05,6.83239e-06,0,-7.84069e-08,-4.13789e-08,0,0.0005,0.0429867,-1.44208,-0.100683,0.0033791,0.000433459,-4.97566e-05
15,1,6.36475e-05,5.84537e-06,0,-2.75714e-07,-3.10589e-10,0,0.00054,-0.726851,0.0779401,-0.0226242,0.00380784,0.00129753,1.95463e-05
57,1,5.92658e-05,1.29419e-05,0,-2.60492e-07,4.13779e-08,0,0.0005,-1.70861,-0.403893,0.00137316,0.00480002,0.00141023,3.21045e-05
48,1,3.13187e-05,-1.30049e-05,0,-1.0534e-07,7.4727e-08,0,0.0005,-0.0560857,1.29187,-0.050227,0.00437393,0.000471162,1.99029e-05
83,1,5.19786e-05,-3.0248e-06,0,-2.10774e-07,4.97648e-08,0,0.00046,-0.202756,0.502546,0.0467106,0.0057149,0.00140739,-1.5404e-05
19,1,3.50777e-05,1.58457e-06,0,-1.96601e-07,-2.01849e-08,0,0.00054,-0.0351976,-1.17762,-0.0684012,0.00540428,0.00050444,-6.70462e-06
39,1,2.46659e-05,-3.06268e-06,0,-2.165e-07,4.91876e-08,0,0.0005,-0.28308,-0.523477,-0.0315262,0.00663854,0.00138721,6.72355e-06
4,1,1.22912e-05,-1.89227e-06,0,-1.37237e-07,-2.10984e-09,0,0.00058,0.0226988,-1.22649,-0.0265417,0.00653684,0.000463653,-1.32742e-05
90,1,2.92941e-05,-2.80324e-05,0,-1.20888e-07,8.9456e-08,0,0.00044,-0.476261,0.549965,-0.0687877,0.00746757,0.00146762,3.54547e-05
41,1,3.46515e-05,-3.88357e-06,0,-1.10806e-07,2.19101e-08,0,0.0005,0.831794,-0.596678,0.0649801,0.00828211,0.00127972,-3.72737e-05
29,1,2.45559e-05,-1.17949e-05,0,3.32598e-07,-3.1136e-08,0,0.00052,-0.0558562,1.35309,-0.0521196,0.00762908,0.000510936,-1.24497e-05
75,1,3.12525e-05,8.54021e-06,0,-8.60082e-08,-9.17409e-08,0,0.00046,0.0198837,-1.52875,-0.0563821,0.00859579,0.000386945,-3.73089e-05
89,1,4.21894e-05,1.2517e-05,0,-1.11263e-07,-1.07031e-07,0,0.00044,-0.93433,0.58884,-0.00971184,0.00907493,0.00104038,-1.5437e-06
27,1,8.54475e-05,-6.20186e-06,0,-2.10077e-07,-1.84365e-07,0,0.00052,0.183419,-0.727835,-0.0579148,0.0099167,0.00124655,3.7231e-06
54,1,3.17828e-05,4.54841e-06,0,-1.12506e-07,-8.60923e-08,0,0.0005,-0.0878411,1.02592,-0.0670703,0.00954884,0.000377137,3.04549e-05
28,1,0.000117481,-2.12961e-05,0,-1.96982e-07,-3.33544e-07,0,0.00052,0.374318,0.93123,-0.0183965,0.010876,0.00140999,-2.96738e-05
46,1,8.91737e-05,-4.20956e-06,0,-1.08803e-06,-4.0323e-08,0,0.0005,0.0835677,0.967429,-0.186281,0.0105935,0.000470727,4.04467e-05
42,1,0.000178604,3.59897e-05,0,-5.06552e-09,-5.75032e-08,0,0.0005,-0.087824,27.9146,-0.408112,0.0118721,0.000435791,5.09221e-06
68,1,0.000200645,8.21245e-05,0,-2.70873e-07,-2.70805e-08,0,0.00048,10.2399,-11.9606,-0.102804,0.0123233,0.00121248,-2.23732e-05
74,1,-0.00025484,-0.00020694,0,1.33788e-08,4.27682e-08,0,0.00046,16.7716,-28.5656,-0.59086,0.01283,0.000456961,-1.20537e-05
80,1,5.13133e-05,-2.33337e-05,0,8.18249e-08,-4.36335e-08,0,0.00046,-0.184012,-1.07101,-0.238291,0.0137253,0.00120333,1.80717e-05
