"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,-1.07595e-06,-1.94917e-07,0,-1.9533e-09,1.31468e-10,0,0.0005,-0.000649835,0.00181584,0.00168989,0.000390428,0.000381703,-4.97566e-05
48,1,-2.45611e-06,-1.51204e-07,0,-5.56003e-09,1.61509e-09,0,0.0005,-0.000373531,-0.00315503,-9.32465e-05,0.00112445,0.000898359,1.99029e-05
83,1,-2.97925e-06,-7.65977e-07,0,-4.60872e-09,3.6745e-11,0,0.00046,0.00161256,-0.00317214,0.0023763,0.000248879,0.0012155,-1.5404e-05
19,1,-1.86497e-06,5.42351e-08,0,-5.88304e-09,1.25015e-09,0,0.00054,-0.00327189,0.00922391,0.00273936,0.00195266,0.00044213,-6.70462e-06
41,1,-3.0403e-06,7.76694e-08,0,-8.09733e-09,1.95784e-09,0,0.0005,0.00984244,-0.00957367,-0.00124154,0.00261143,0.00107966,-3.72737e-05
90,1,-3.36378e-06,1.22538e-07,0,-5.36492e-09,1.91264e-09,0,0.00044,-0.0023127,-0.000885245,0.000711839,0.00183028,0.0015028,3.54547e-05
89,1,-3.28493e-06,-5.47914e-07,0,-6.3783e-09,4.72575e-10,0,0.00044,-0.000246524,0.0265776,0.00180243,0.00332313,0.001474,-1.5437e-06
29,1,-9.44307e-07,-5.82543e-07,0,-3.37804e-09,-1.22369e-09,0,0.00052,0.00033806,-0.040327,0.00174021,0.00475494,0.000412408,-1.24497e-05
4,1,-1.61719e-06,-1.40282e-07,0,-8.13513e-09,9.70796e-10,0,0.00058,-0.00126538,0.00155834,0.00241471,0.00353732,0.000533417,-1.32742e-05
27,1,-3.04185e-06,-2.91172e-07,0,-1.00421e-08,-2.76209e-10,0,0.00052,-0.0217303,-0.0272692,-0.00107612,0.00420477,0.00138707,3.7231e-06
28,1,-2.67011e-06,-2.75192e-07,0,-7.50056e-09,4.84634e-10,0,0.00052,-0.00106383,0.0400455,0.00167796,0.00518749,0.00120657,-2.96738e-05
75,1,-1.15279e-06,7.57713e-08,0,-2.80756e-09,7.44727e-10,0,0.00046,-0.0268571,0.0464977,0.00191446,0.00571708,0.000407825,-3.73089e-05
34,1,-2.449e-06,-3.01353e-07,0,-8.88705e-09,1.08425e-09,0,0.00052,0.0423267,-0.0498141,0.000137576,0.00615416,0.001224,-1.66342e-05
54,1,-1.74905e-06,-3.4526e-07,0,-3.43933e-09,2.39537e-09,0,0.0005,-0.00956229,0.0180741,0.00330507,0.00669982,0.000439261,3.04549e-05
46,1,-4.51628e-06,-1.83414e-07,0,5.59424e-09,2.25987e-10,0,0.0005,0.0056213,-0.167211,0.00905566,0.00786326,0.000435072,4.04467e-05
68,1,-4.12302e-06,9.09952e-07,0,-8.16727e-10,-3.23154e-09,0,0.00048,0.0805607,0.0535872,-0.00269424,0.00728989,0.00116065,-2.23732e-05
42,1,-4.34637e-06,-6.95742e-07,0,-9.22435e-10,3.12911e-09,0,0.0005,-0.086944,0.105458,-0.00447511,0.00859081,0.00104664,5.09221e-06
74,1,-3.40816e-06,-6.817e-07,0,1.60788e-09,2.111e-09,0,0.00046,0.000246137,-0.0132133,0.00763206,0.00921587,0.000374765,-1.20537e-05
52,1,-5.14426e-06,-1.55906e-07,0,-4.26894e-10,4.59327e-09,0,0.0005,-0.035553,-0.0297242,-0.00508375,0.00977661,0.00104511,3.91278e-05
60,1,-2.70522e-06,-1.1388e-06,0,1.57731e-09,2.0442e-09,0,0.00048,0.012115,0.0470199,0.00563913,0.0107112,0.000389224,-3.28708e-05
6,1,-3.51391e-06,-1.50791e-06,0,-4.77466e-09,8.88356e-09,0,0.00056,0.0224376,-0.0151796,-5.64273e-05,0.0115268,0.000959709,3.75182e-05
