"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,-2.1684e-06,-2.53848e-07,0,1.86056e-09,-6.51452e-10,0,0.0005,-0.0024734,0.00344118,0.00361845,0.000390427,0.000381703,-4.97566e-05
48,1,-5.10148e-06,1.03255e-07,0,5.18377e-09,-1.98599e-09,0,0.0005,-0.00539725,-0.0106858,-0.000322376,0.00112445,0.000898359,1.99029e-05
83,1,-6.00986e-06,-1.19869e-06,0,4.6625e-09,-4.27412e-10,0,0.00046,0.00452449,0.00324088,0.00477929,0.000248877,0.0012155,-1.5404e-05
19,1,-3.83654e-06,2.81232e-07,0,5.03179e-09,-1.72615e-09,0,0.00054,-0.0048706,0.0210586,0.00560269,0.00195266,0.00044213,-6.70462e-06
41,1,-6.76196e-06,9.97407e-07,0,6.67288e-09,-3.0561e-09,0,0.0005,0.0331088,-0.00474349,-0.00155483,0.00261143,0.00107966,-3.72737e-05
90,1,-7.20823e-06,9.13952e-07,0,4.77609e-09,-2.21791e-09,0,0.00044,-0.0205065,-0.0088096,0.00122993,0.00183028,0.0015028,3.54547e-05
89,1,-7.09676e-06,-3.66282e-07,0,4.23116e-09,-1.47908e-10,0,0.00044,0.0181019,0.0505292,0.00323325,0.00332313,0.001474,-1.5437e-06
29,1,-2.65266e-06,-1.36422e-06,0,1.69435e-09,1.70173e-09,0,0.00052,0.00256685,-0.163096,0.00490199,0.00475494,0.000412407,-1.24497e-05
4,1,-3.54872e-06,1.33674e-07,0,4.70957e-09,-6.60425e-10,0,0.00058,-0.00644355,-0.0195271,0.00512235,0.00353732,0.000533417,-1.32742e-05
27,1,-6.95482e-06,-3.84568e-08,0,5.97017e-09,2.666e-10,0,0.00052,-0.050879,-0.052207,-0.00215443,0.00420477,0.00138707,3.7231e-06
28,1,-6.54356e-06,-5.58158e-07,0,5.28213e-09,1.89958e-09,0,0.00052,-0.0491706,0.0857164,0.00433826,0.00518749,0.00120657,-2.96738e-05
75,1,-3.14038e-06,6.00965e-07,0,1.52616e-09,-4.51957e-11,0,0.00046,-0.0528417,0.179197,0.00546818,0.00571708,0.000407825,-3.73089e-05
34,1,-6.11197e-06,8.82904e-08,0,4.36802e-09,2.47996e-10,0,0.00052,0.114038,-0.107629,0.000415926,0.00615415,0.001224,-1.66342e-05
54,1,-5.1411e-06,-5.26543e-07,0,4.73432e-09,1.32789e-09,0,0.0005,-0.0177119,-0.0053201,0.00950897,0.00669982,0.000439262,3.04549e-05
46,1,-9.45155e-06,-2.2324e-07,0,7.99511e-09,6.06767e-10,0,0.0005,0.00815096,-0.273573,0.018805,0.00786327,0.000435072,4.04467e-05
68,1,-9.98974e-06,1.13293e-06,0,8.21691e-09,-5.08175e-10,0,0.00048,0.121995,0.104271,-0.00671573,0.00728989,0.00116065,-2.23732e-05
42,1,-1.02573e-05,-4.13174e-07,0,7.70798e-09,1.43093e-09,0,0.0005,-0.113404,0.195223,-0.010195,0.00859082,0.00104664,5.09221e-06
74,1,-7.55715e-06,-6.40355e-07,0,4.72164e-09,2.31012e-10,0,0.00046,-0.00321627,-0.0715378,0.0167316,0.00921587,0.000374766,-1.20537e-05
52,1,-1.09405e-05,6.09292e-07,0,7.43819e-09,-7.24768e-10,0,0.0005,-0.0624853,-0.0178282,-0.0115317,0.00977661,0.00104511,3.91278e-05
60,1,-4.55066e-06,-1.76223e-06,0,4.41721e-09,3.24169e-10,0,0.00048,0.0199157,0.0525546,0.00943995,0.0107112,0.000389226,-3.28708e-05
