"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
14,1,1.0043e-05,2.04161e-06,0,7.53268e-09,5.88556e-09,0,0.00054,-0.000514273,-0.00748706,-0.0151475,0.000931441,0.000477228,-7.12572e-06
33,1,2.08249e-05,3.95297e-06,0,1.01528e-08,7.39434e-09,0,0.00052,0.0046295,-0.00512635,-0.00120634,0.000667782,0.00136759,-4.32784e-06
72,1,4.98809e-06,-1.13692e-06,0,2.7194e-09,1.76045e-09,0,0.00048,-8.48992e-06,0.00780171,-0.00100829,0.00183661,0.000396432,1.69816e-05
15,1,1.15051e-05,8.38975e-08,0,7.43849e-09,8.74972e-09,0,0.00054,0.00452855,0.00199411,-0.00681018,0.00223081,0.00127259,1.95463e-05
45,1,4.42218e-06,-8.42684e-07,0,3.01125e-09,2.79152e-09,0,0.0005,-0.00074143,-0.0068833,-0.00323149,0.00274197,0.000449848,-4.97566e-05
57,1,1.07264e-05,-1.60783e-06,0,6.33461e-09,6.22258e-09,0,0.0005,-0.00357635,-0.00316259,-0.00131721,0.00322387,0.00134295,3.21045e-05
48,1,4.48973e-06,-1.06765e-06,0,3.29283e-09,2.67785e-09,0,0.0005,0.00201044,0.00641901,-0.0037756,0.00366295,0.000462092,1.99029e-05
83,1,9.40083e-06,-2.94289e-06,0,4.47992e-09,3.81977e-09,0,0.00046,0.000112807,0.00472804,-0.00543583,0.00411318,0.00125405,-1.5404e-05
19,1,4.34097e-06,-3.11663e-06,0,4.31555e-09,2.14189e-09,0,0.00054,0.00160473,-0.0069291,-0.00601379,0.00464564,0.000472279,-6.70462e-06
39,1,9.32647e-06,-5.36967e-06,0,5.56959e-09,3.44725e-09,0,0.0005,-0.0110746,-0.00223903,-0.00305985,0.00518744,0.00126739,6.72355e-06
4,1,4.87256e-06,-1.99893e-06,0,4.68063e-09,2.099e-09,0,0.00058,0.00122108,0.00856629,-0.000956136,0.00586188,0.000549967,-1.32742e-05
41,1,1.24207e-05,-5.00552e-06,0,4.05557e-09,2.5585e-09,0,0.0005,-0.000294158,0.000559205,0.00178884,0.00669106,0.00145926,-3.72737e-05
29,1,5.0514e-06,-1.13309e-06,0,1.76613e-09,2.41955e-10,0,0.00052,-0.0006895,-0.00853557,-0.0045172,0.00688262,0.000468122,-1.24497e-05
89,1,1.07246e-05,-2.25363e-06,0,1.70787e-09,6.77787e-10,0,0.00044,-0.00165959,0.000981247,-0.00345434,0.00747743,0.00117066,-1.5437e-06
27,1,1.07264e-05,1.62157e-06,0,2.05564e-09,9.31212e-10,0,0.00052,0.00320814,0.000551864,0.00400096,0.00832172,0.00134157,3.7231e-06
75,1,4.785e-06,-8.60014e-07,0,9.00386e-10,2.35664e-10,0,0.00046,-0.00162544,0.0107761,-0.00169074,0.00780966,0.000412247,-3.73089e-05
54,1,6.14715e-06,6.66191e-07,0,7.53969e-10,4.25722e-11,0,0.0005,-0.000125168,-0.0109385,-0.00670743,0.00871399,0.000447989,3.04549e-05
28,1,1.01353e-05,2.68979e-06,0,3.43954e-10,1.29213e-09,0,0.00052,-0.00787966,-0.000644401,-0.00686219,0.00926413,0.00126299,-2.96738e-05
46,1,4.73424e-06,-3.84833e-07,0,-2.45084e-10,6.18797e-10,0,0.0005,0.000342398,0.012787,-0.00663046,0.00968798,0.000429236,4.04467e-05
34,1,9.63964e-06,2.96597e-06,0,3.36758e-10,2.997e-10,0,0.00052,0.0105603,0.00206523,0.00386004,0.0101817,0.00130197,-1.66342e-05
68,1,8.27265e-06,3.26527e-06,0,-1.05637e-09,-7.24439e-10,0,0.00048,-0.0414148,0.00698867,-0.00623495,0.0109833,0.00102162,-2.23732e-05
42,1,3.86769e-06,1.30176e-06,0,-8.91138e-10,-5.44744e-10,0,0.0005,-0.000179819,0.031941,-0.00581822,0.0115576,0.000437192,5.09221e-06
66,1,8.96692e-06,1.3418e-06,0,-2.11207e-09,-1.42292e-09,0,0.00048,0.0122957,-0.00638622,0.000330016,0.0118823,0.00133829,4.63423e-05
74,1,2.49512e-06,2.27541e-07,0,-6.76444e-10,-8.32874e-11,0,0.00046,0.00249046,-0.0338718,-0.00199411,0.0123824,0.000354438,-1.20537e-05
80,1,7.0885e-06,9.68097e-07,0,-2.48078e-09,4.2585e-10,0,0.00046,-0.0194683,0.0052845,-0.00558269,0.0127081,0.001104,1.80717e-05
60,1,2.03184e-06,-9.62138e-07,0,-1.02397e-09,1.02041e-09,0,0.00048,-0.000478295,0.0292466,-0.00342999,0.0132352,0.000385746,-3.28708e-05
52,1,7.41412e-06,-3.14017e-06,0,-3.6042e-09,2.39301e-09,0,0.0005,0.00782113,-0.0063938,-0.00765203,0.0136055,0.0011777,3.91278e-05
6,1,4.37746e-06,-1.04752e-06,0,-4.88265e-09,2.93376e-10,0,0.00056,0.000671266,-0.00108439,0.00336119,0.0143492,0.00054658,3.75182e-05
32,1,2.00067e-05,-9.2798e-06,0,-5.60378e-09,4.37385e-09,0,0.00052,-0.0216412,-0.00781426,0.00678344,0.0148269,0.00159706,-4.71808e-05
91,1,1.89911e-05,-7.01087e-06,0,-3.67087e-09,1.71603e-09,0,0.00044,0.00494093,0.0166628,-0.016511,0.0156757,0.00126462,3.24564e-05
16,1,5.2076e-06,-1.84092e-06,0,-4.90489e-09,1.91209e-09,0,0.00054,0.00075456,0.000909237,-0.0107017,0.015361,0.000450575,-2.76781e-05
59,1,5.38136e-05,-0.000194254,0,0,0,0,0.00048,916.981,-47.5784,14.2009,0.0166503,0.00059748,-3.96086e-06
38,1,2.42367e-05,-1.066e-05,0,-3.01909e-09,-5.32272e-10,0,0.0005,0.0189918,-0.00177906,0.00202228,0.0164247,0.00165763,2.40231e-05
78,1,2.53956e-05,-6.22133e-06,0,-9.09882e-10,-8.99913e-10,0,0.00046,0.0178654,-0.00805966,0.00539755,0.0172742,0.00142964,2.18197e-05
3,1,2.44262e-05,-4.79613e-07,0,-6.6728e-11,-2.51877e-09,0,0.00058,-0.000829517,0.00374887,0.00380375,0.0182134,0.00127324,-1.82355e-06
67,1,1.37154e-05,2.75086e-06,0,-1.59309e-09,-5.90687e-10,0,0.00048,8.75026e-05,-0.00585825,-0.0288753,0.0176371,0.000441022,1.3181e-05
10,1,1.2738e-05,-7.12642e-07,0,-1.7037e-09,-1.23793e-09,0,0.00056,0.000763123,-0.00437541,-0.0235592,0.0187474,0.000413745,-2.65834e-05
71,1,2.40135e-05,-2.09716e-06,0,1.69873e-09,-1.45963e-09,0,0.00048,-0.00526414,-0.000146066,-0.00101082,0.0192017,0.00122371,-2.02466e-06
53,1,1.82013e-05,3.67331e-06,0,5.66316e-09,1.19159e-09,0,0.0005,-0.0064357,0.00922374,0.00679439,0.0199318,0.000617944,-4.85386e-05
11,1,2.22286e-05,2.88017e-06,0,9.75985e-09,1.3627e-08,0,0.00056,-0.00842071,0.00236407,-0.0096902,0.00151267,0.00196202,7.17441e-06
79,1,2.86722e-05,4.88267e-06,0,3.33325e-09,7.65853e-09,0,0.00046,0.0115266,-0.00538309,0.00474941,0.00128513,0.00286227,-2.13541e-05
70,1,2.74323e-05,2.41037e-06,0,3.68617e-09,4.9093e-09,0,0.00048,-0.0100804,0.00233051,-0.000208049,0.000577461,0.0023793,-1.31875e-05
49,1,2.7121e-05,5.93842e-06,0,6.57605e-09,1.36072e-08,0,0.0005,-0.0122799,0.00294243,-0.00330124,0.00214395,0.00295341,4.93031e-05
36,1,1.83798e-05,1.17632e-06,0,8.80864e-09,1.14149e-08,0,0.00052,-0.000856268,0.00998295,-0.0106152,0.00270793,0.00216925,-6.697e-06
21,1,2.85558e-05,2.7175e-08,0,1.30917e-08,1.41842e-08,0,0.00054,0.00944867,-0.00146234,-0.012313,0.00309381,0.00311355,-1.41959e-06
