"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,6.28329e-06,-4.18868e-06,0,1.75467e-08,-1.88072e-08,0,0.0005,0.0192738,-0.129555,-0.0108042,0.000390401,0.000381764,-4.97566e-05
48,1,9.53166e-06,-3.7457e-06,0,3.00889e-08,-2.33557e-08,0,0.0005,-0.150918,0.0455943,-0.000836012,0.00112442,0.000898453,1.99029e-05
83,1,9.46301e-06,-6.87798e-06,0,2.21254e-08,-2.4097e-08,0,0.00046,-0.027597,0.025498,-8.40821e-05,0.000248859,0.00121562,-1.5404e-05
19,1,6.1991e-06,-2.53733e-06,0,3.46248e-08,-7.51213e-09,0,0.00054,0.00725491,0.0217355,-0.00658599,0.00195265,0.000442173,-6.70462e-06
41,1,9.40795e-06,-1.59576e-06,0,4.0387e-08,1.61539e-09,0,0.0005,0.0610334,0.0557224,0.00138509,0.00261141,0.00107974,-3.72737e-05
90,1,8.54486e-06,-6.6907e-06,0,2.28862e-08,-1.62379e-08,0,0.00044,0.078244,-0.136364,-0.000243883,0.00183026,0.00150293,3.54547e-05
89,1,1.18143e-05,-2.35659e-06,0,2.76969e-08,1.25824e-08,0,0.00044,-0.00285744,-0.0542546,-0.00481129,0.00332313,0.00147409,-1.5437e-06
29,1,5.2627e-06,2.35896e-07,0,2.50217e-08,1.61889e-08,0,0.00052,0.00522356,0.0676102,-0.0107655,0.00475493,0.000412453,-1.24497e-05
4,1,5.65959e-06,-2.12274e-06,0,3.56572e-08,1.36152e-08,0,0.00058,0.00174565,-0.0413093,-0.00888132,0.00353733,0.000533474,-1.32742e-05
27,1,1.20337e-05,-5.9398e-06,0,5.0617e-08,1.37243e-08,0,0.00052,0.0411664,0.0668784,-0.00335217,0.00420477,0.00138723,3.7231e-06
28,1,1.2175e-05,-4.58537e-06,0,5.52784e-08,1.44833e-08,0,0.00052,-0.0317176,-0.099641,-0.00366306,0.00518747,0.00120669,-2.96738e-05
75,1,5.74335e-06,-3.36612e-06,0,2.1576e-08,2.9479e-09,0,0.00046,0.0821769,-0.0896566,-0.00887579,0.00571707,0.000407891,-3.73089e-05
