"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,0.0246282,-0.249738,0,0.000123524,-0.000547815,0,0.0005,16.2056,4.44551,-116.295,0.000425444,0.000665875,-4.97566e-05
48,1,-0.0435707,-0.0798845,0,-1.10724e-05,-3.96107e-05,0,0.0005,-3.52033,2.47803,-11.9115,0.00130839,0.00123481,1.99029e-05
83,1,0.0287372,-0.215999,0,5.51789e-05,-4.7646e-05,0,0.00046,-22.022,5.99265,96.2302,0.000217737,0.001597,-1.5404e-05
19,1,-0.0260738,0.00297447,0,-0.000498239,-0.000738963,0,0.00054,-1.96938,0.318331,-1.73997,0.00209847,0.000552424,-6.70462e-06
41,1,-0.0299684,-0.0689414,0,0.000498239,0.000738963,0,0.0005,-5.23646,1.31263,-93.0048,0.00272395,0.00137604,-3.72737e-05
29,1,0.0226068,-0.00801113,0,1.63945e-05,0.000135,0,0.00052,0.635113,-2.13257,-42.4445,0.00449189,0.000514471,-1.24497e-05
4,1,-0.00884915,-0.0396598,0,7.11236e-05,0.000137324,0,0.00058,-1.96593,2.99237,111.77,0.00385153,0.00140103,-1.32742e-05
75,1,0.0119867,0.037898,0,0,0,0,0.00046,0.109378,0.414406,-30.9036,0.00550846,0.000502856,-3.73089e-05
34,1,-0.0142211,-0.0949463,0,6.89117e-05,-4.06846e-05,0,0.00052,-1.29302,8.07804,-35.6308,0.00591435,0.00154033,-1.66342e-05
46,1,2.64099e-05,-0.0131954,0,1.12846e-05,-5.67718e-05,0,0.0005,2.10435,-2.39275,22.599,0.00761943,0.000502587,4.04467e-05
54,1,-0.0308487,-0.096523,0,9.88482e-05,-1.9058e-05,0,0.0005,-11.3102,2.11785,16.863,0.00669993,0.000893819,3.04549e-05
42,1,0.00418023,-0.0136316,0,-9.36706e-06,6.07479e-05,0,0.0005,-4.0436,0.92423,-24.0579,0.00830873,0.00122519,5.09221e-06
68,1,-0.0316237,-0.100879,0,0.000163558,-9.18128e-05,0,0.00048,16.823,-2.08955,-4.47142,0.00739245,0.00158594,-2.23732e-05
74,1,0.00585814,-0.00321676,0,1.14172e-06,-7.31271e-05,0,0.00046,0.401897,4.02931,7.62333,0.00888644,0.000459971,-1.20537e-05
52,1,0.0148664,-0.00257395,0,0,0,0,0.0005,4.11964,8.89986,-112.43,0.00947434,0.00122431,3.91278e-05
60,1,-0.0694092,0.000760954,0,-4.66284e-05,-4.70746e-05,0,0.00048,0.814263,55.346,144.93,0.0108456,0.000478025,-3.28708e-05
6,1,-0.00700528,-0.031994,0,-0.000217861,-7.53486e-05,0,0.00056,27.3909,5.94477,-244.864,0.011347,0.00138313,3.75182e-05
91,1,0.0230429,0.0194517,0,8.35925e-06,-4.34616e-06,0,0.00044,6.94711,-11.6775,168.854,0.0103633,0.00156749,3.24564e-05
16,1,0.00857778,-0.0106467,0,0,0,0,0.00054,23.2791,-6.88852,-27.1954,0.0123819,0.000549229,-2.76781e-05
3,1,0.0484338,-0.00834513,0,-0.000221413,0.000177147,0,0.00058,-18.852,24.5563,-45.0508,0.0129288,0.00152918,-1.82355e-06
59,1,-0.0245563,-0.0112511,0,9.33107e-05,-6.81869e-05,0,0.00048,0.525416,19.6702,41.1225,0.0134146,0.000475967,-3.96086e-06
67,1,0.00730754,-0.0260282,0,-0.000126695,0.00137664,0,0.00048,-1.64587,8.3998,-141.822,0.0148045,0.000473522,1.3181e-05
71,1,0.02094,-0.0543616,0,-3.34948e-05,-5.39599e-05,0,0.00048,-0.898283,-20.8289,-151.65,0.0139505,0.00126602,-2.02466e-06
26,1,0.0239885,-0.0622552,0,-4.04985e-05,0.000151251,0,0.00052,-16.5153,12.2193,123.693,0.0148655,0.00165125,-4.92787e-05
10,1,0.00506001,-0.00639623,0,-2.93419e-05,-6.4024e-06,0,0.00056,-0.986447,-6.12622,-11.3326,0.0159755,0.000554601,-2.65834e-05
33,1,0.0311086,-0.0101587,0,8.76311e-05,4.23864e-05,0,0.00052,3.45612,-11.6107,-34.2401,0.0158982,0.00162458,-4.32784e-06
14,1,0.0315232,-0.0451018,0,0,0,0,0.00054,-0.717979,2.11596,52.3372,0.0182467,0.000652135,-7.12572e-06
53,1,0.0117308,0.0699894,0,-3.42374e-05,0.00029658,0,0.0005,0.141811,11.4719,-26.7343,0.0170971,0.0004958,-4.85386e-05
15,1,0.0332881,-0.132763,0,0,0,0,0.00054,-0.455865,3.47535,33.7426,0.0173114,0.00152165,1.95463e-05
72,1,0.0578993,-0.0828655,0,0,0,0,0.00048,1.71092,0.346002,73.4107,0.0191546,0.00115107,1.69816e-05
39,1,0.0865128,-0.130922,0,-0.000294538,0.000131938,0,0.0005,23.177,10.781,293.516,0.000762457,0.00240968,6.72355e-06
81,1,-0.00319698,-0.014912,0,-5.06587e-05,-5.48759e-05,0,0.00046,-0.516622,0.0954624,-0.593273,0.00157811,0.002903,1.72248e-05
90,1,-0.0493291,-0.0754373,0,1.10724e-05,3.96107e-05,0,0.00044,4.11641,-3.18773,28.8997,0.00193899,0.00193069,3.54547e-05
69,1,-0.0107795,-0.0371694,0,-4.9744e-05,-0.000222936,0,0.00048,1.15764,0.435005,-46.1875,0.00249418,0.00272779,3.70504e-05
89,1,-0.0251891,-0.0656942,0,-0.000123591,-0.000116455,0,0.00044,3.91817,-3.99323,-52.1927,0.00325194,0.00221872,-1.5437e-06
28,1,-0.00434075,-0.0485399,0,3.26966e-05,-0.000104145,0,0.00052,-8.74955,-7.12528,-56.3999,0.00489615,0.00173658,-2.96738e-05
27,1,0.00314901,-0.0631894,0,-0.000115543,-0.000120284,0,0.00052,12.5395,4.39541,39.8202,0.00417355,0.00247956,3.7231e-06
7,1,-0.0290373,-0.0594526,0,0.000487589,0.000284697,0,0.00056,-5.13055,-2.12575,-2.32487,0.00339728,0.00323498,3.74342e-05
65,1,-0.00552134,-0.12471,0,0,0,0,0.00048,6.28864,-2.74822,98.3908,0.0057301,0.00306303,-2.11042e-05
