"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
45,1,-4.91712e-07,1.16182e-07,0,4.78758e-10,1.01117e-09,0,0.0005,0.000618256,0.0453583,0.00144737,0.000390427,0.000381704,-4.97566e-05
48,1,8.34571e-07,-2.46358e-06,0,1.8736e-09,1.00992e-09,0,0.0005,0.13832,0.0524144,0.00335423,0.00112445,0.00089836,1.99029e-05
83,1,5.42873e-07,-2.10275e-07,0,2.97712e-09,2.10677e-09,0,0.00046,0.00308246,-0.0782827,-0.00367176,0.000248878,0.0012155,-1.5404e-05
19,1,1.09645e-06,-5.06162e-07,0,1.42004e-09,5.74826e-10,0,0.00054,0.0168059,-0.148999,-0.00285278,0.00195266,0.000442131,-6.70462e-06
41,1,1.39578e-06,-3.57554e-06,0,3.79585e-09,-9.55785e-10,0,0.0005,-0.188374,0.0294278,0.00417566,0.00261143,0.00107966,-3.72737e-05
90,1,2.73045e-06,-1.13989e-06,0,2.81446e-09,6.42488e-10,0,0.00044,0.0207363,0.0956507,0.00337112,0.00183028,0.0015028,3.54547e-05
89,1,-1.44468e-06,-1.47006e-07,0,1.70361e-09,5.56415e-10,0,0.00044,-0.0419118,-0.225091,-0.00679408,0.00332313,0.001474,-1.5437e-06
29,1,-1.07667e-06,-1.18861e-07,0,7.75064e-10,1.17597e-09,0,0.00052,-0.0185551,0.687295,0.00163608,0.00475494,0.000412408,-1.24497e-05
4,1,-1.22655e-06,-4.42287e-07,0,2.01562e-09,3.74051e-10,0,0.00058,0.022445,0.0693054,0.00208539,0.00353732,0.000533418,-1.32742e-05
27,1,-2.34513e-06,-1.76139e-06,0,2.74153e-09,1.9683e-09,0,0.00052,0.191973,0.215284,0.00325565,0.00420477,0.00138707,3.7231e-06
28,1,-1.04641e-06,8.12998e-07,0,1.67397e-09,2.00265e-09,0,0.00052,0.238386,-0.34255,-0.0103792,0.00518749,0.00120657,-2.96738e-05
75,1,-1.29113e-06,-1.03617e-06,0,5.48552e-10,3.48442e-10,0,0.00046,0.192718,-0.743426,-0.00069166,0.00571708,0.000407826,-3.73089e-05
34,1,-3.92752e-06,-2.64099e-06,0,1.34306e-09,7.85979e-10,0,0.00052,-0.428171,0.433724,-0.0034101,0.00615415,0.001224,-1.66342e-05
54,1,2.70119e-06,1.85085e-06,0,7.36604e-10,5.59946e-11,0,0.0005,0.0624117,0.00112924,-0.00614472,0.00669982,0.000439264,3.04549e-05
46,1,1.43251e-05,-7.8359e-07,0,-1.33192e-09,-3.19909e-11,0,0.0005,-0.0106132,0.799095,-0.0315375,0.00786327,0.000435072,4.04467e-05
68,1,9.84136e-06,-5.711e-06,0,-2.83427e-10,3.83883e-11,0,0.00048,-0.391677,-0.303109,0.00680574,0.0072899,0.00116065,-2.23732e-05
42,1,1.09369e-05,-1.78263e-06,0,-8.82093e-10,-2.90298e-10,0,0.0005,0.333613,-0.540585,0.0152292,0.00859082,0.00104664,5.09221e-06
74,1,8.90646e-06,2.62323e-07,0,-9.86537e-10,-1.80996e-10,0,0.00046,0.00691347,0.178933,-0.0208024,0.00921587,0.000374768,-1.20537e-05
52,1,1.30424e-05,-3.76172e-06,0,-2.07661e-09,3.57625e-10,0,0.0005,0.201356,0.0943114,0.0211438,0.00977662,0.00104511,3.91278e-05
60,1,7.0906e-06,1.71373e-06,0,-1.16713e-09,-1.73844e-10,0,0.00048,-0.0491368,-0.206571,-0.0161452,0.0107112,0.000389228,-3.28708e-05
6,1,6.05235e-06,3.20854e-06,0,-2.35182e-09,4.13784e-10,0,0.00056,-0.133997,0.0447539,0.000411096,0.0115268,0.000959715,3.75182e-05
91,1,6.03592e-06,1.49274e-06,0,-7.97494e-10,3.03493e-10,0,0.00044,0.14659,-0.0212898,0.000952678,0.0106473,0.00120515,3.24564e-05
16,1,1.79351e-06,2.7602e-07,0,-1.22493e-09,-3.92381e-10,0,0.00054,-0.00462312,0.0352285,-0.000113299,0.0123923,0.000468508,-2.76781e-05
3,1,4.90799e-06,1.19946e-06,0,-1.94958e-09,-1.80685e-10,0,0.00058,0.0234559,-0.0270722,-0.00379825,0.0131263,0.00127485,-1.82355e-06
78,1,7.40312e-06,1.56916e-06,0,-1.00267e-09,-4.09486e-11,0,0.00046,0.180025,-0.0730951,-0.0026597,0.0121919,0.00165047,2.18197e-05
59,1,1.4739e-06,1.47223e-07,0,-4.93262e-10,2.30975e-12,0,0.00048,-0.00799661,-0.0310745,-0.00268352,0.0133416,0.000346434,-3.96086e-06
67,1,1.09022e-06,-2.12818e-08,0,-2.8885e-10,2.56575e-10,0,0.00048,0.00416808,-0.0546455,-0.000786933,0.0147695,0.000372674,1.3181e-05
71,1,2.48965e-06,-4.81452e-07,0,-9.33594e-10,6.78031e-11,0,0.00048,0.0232597,0.0303504,-0.000525569,0.0140454,0.000817221,-2.02466e-06
26,1,5.78706e-06,-8.57261e-07,0,1.35698e-09,3.41466e-10,0,0.00052,-0.0335334,-0.0248143,-0.00416354,0.0150842,0.00122803,-4.92787e-05
10,1,1.9388e-06,-8.42173e-07,0,7.34742e-10,-1.52618e-10,0,0.00056,-0.00471265,0.0622182,-0.00302348,0.0158012,0.000456963,-2.65834e-05
33,1,4.80492e-06,-2.00529e-06,0,2.55803e-09,-6.32963e-10,0,0.00052,0.121749,0.152079,0.00269024,0.0162234,0.00131605,-4.32784e-06
53,1,3.13379e-06,3.04234e-07,0,2.67694e-10,5.88825e-10,0,0.0005,-0.00199604,-0.124407,-0.00653343,0.0174882,0.000437114,-4.85386e-05
15,1,3.32143e-06,5.07704e-07,0,2.81104e-09,1.53676e-10,0,0.00054,-0.0559519,0.0225758,-0.00201889,0.0180192,0.00123616,1.95463e-05
14,1,4.58708e-07,-2.67892e-07,0,1.10349e-09,3.63172e-10,0,0.00054,0.00542805,0.0439373,-0.000568249,0.0185298,0.00044966,-7.12572e-06
72,1,2.16663e-07,-4.79545e-07,0,5.88698e-10,2.9663e-11,0,0.00048,0.00467604,-0.0474675,-0.000569072,0.0194811,0.000403711,1.69816e-05
57,1,6.67925e-07,-6.11858e-07,0,3.10914e-09,4.25426e-10,0,0.0005,0.012393,-0.016837,-0.000386679,0.0191476,0.00124978,3.21045e-05
39,1,1.72479e-06,-1.50774e-06,0,4.39203e-09,1.9788e-09,0,0.0005,-0.131974,-0.061479,-0.00566141,0.000968908,0.00178667,6.72355e-06
50,1,7.4945e-07,-1.40699e-06,0,4.08797e-09,2.55794e-09,0,0.0005,-0.0309377,0.117385,0.00138106,4.8257e-05,0.0020449,-4.9345e-05
8,1,2.31114e-06,-2.38515e-06,0,7.35179e-09,3.50781e-09,0,0.00056,0.131799,-0.0305209,0.00215521,0.000771823,0.00273756,2.40593e-05
81,1,1.53106e-06,-1.72574e-06,0,3.49714e-09,1.06053e-09,0,0.00046,-0.0370286,-0.040266,0.000592066,0.00168409,0.00234447,1.72248e-05
69,1,6.93685e-07,-8.39905e-07,0,3.46367e-09,3.3129e-10,0,0.00048,0.171644,0.0361472,0.00297404,0.0025655,0.00204138,3.70504e-05
88,1,2.52481e-06,-3.17107e-06,0,2.52772e-09,1.18313e-09,0,0.00044,-0.0979517,-0.160685,0.000488197,0.00223595,0.0029653,-4.19173e-06
9,1,-8.04082e-08,-3.48206e-06,0,4.72275e-09,1.50361e-11,0,0.00056,-0.0417254,0.103914,0.00362241,0.00311759,0.00331096,-3.93388e-05
7,1,7.90364e-07,-1.6427e-06,0,8.44384e-09,-5.06882e-10,0,0.00056,-0.00597794,-0.00439104,-0.00652567,0.00354451,0.00233779,3.74342e-05
22,1,-2.37858e-06,-2.81095e-06,0,3.0362e-09,3.54701e-09,0,0.00054,-0.0288635,-0.0619395,-0.00355902,0.00490101,0.00209612,1.87838e-05
25,1,6.81543e-07,-3.8085e-06,0,2.59542e-09,3.31158e-09,0,0.00052,0.0100297,0.0222975,0.000480531,0.00435553,0.00289148,-4.25165e-05
65,1,-1.66546e-08,7.15453e-07,0,2.1657e-09,2.0601e-09,0,0.00048,0.282889,0.0513326,0.00448804,0.00583901,0.00211872,-2.11042e-05
13,1,-7.11583e-07,-2.37671e-06,0,3.01549e-09,2.50652e-09,0,0.00054,-0.409528,-0.123612,0.00261896,0.0063773,0.0029052,-2.03403e-05
58,1,6.82415e-07,-4.67361e-06,0,3.51948e-09,2.5538e-09,0,0.0005,-0.09542,-0.0438816,0.000618205,0.00534853,0.0029342,-3.26099e-05
24,1,-3.6989e-06,-1.67423e-05,0,1.95024e-09,2.70114e-10,0,0.00052,0.749451,-0.323321,-0.0103388,0.00677368,0.00195004,2.94528e-05
73,1,0.000198619,-0.000186466,0,8.20617e-10,3.72412e-10,0,0.00046,-24.412,-27.3762,0.354642,0.00734586,0.00263482,6.56493e-06
66,1,9.57601e-06,-6.3583e-06,0,-5.22073e-10,-6.48488e-10,0,0.00048,0.152504,0.0276508,-0.0381727,0.00796168,0.00173904,4.63423e-05
1,1,1.48367e-05,-6.10676e-06,0,-1.56134e-09,3.1939e-09,0,0.00058,-0.675337,0.674813,0.0231072,0.00800957,0.00332019,1.15215e-05
20,1,1.01577e-05,-7.5351e-06,0,-3.12473e-09,1.14379e-09,0,0.00054,0.0561029,0.267399,0.00606965,0.00856587,0.00245245,-2.66714e-05
80,1,1.29558e-05,-5.49366e-06,0,-1.7808e-09,3.90409e-10,0,0.00046,-0.611223,0.333539,-0.0333078,0.00920053,0.0017216,1.80717e-05
47,1,1.00796e-05,-7.05398e-06,0,-2.4099e-09,1.18246e-09,0,0.0005,0.601892,-0.219942,0.0350793,0.00952435,0.00253327,4.33922e-05
93,1,1.49929e-05,3.29626e-06,0,-1.28481e-09,1.69027e-10,0,0.00042,-0.498416,0.50684,-0.0304537,0.0100361,0.00320964,4.12499e-05
32,1,2.09052e-05,5.61349e-06,0,-4.21291e-09,-1.11826e-09,0,0.00052,-0.151969,-0.0734182,-0.0334975,0.0102162,0.00193421,-4.71808e-05
38,1,1.10122e-05,3.93806e-06,0,-2.12543e-09,-1.98032e-10,0,0.0005,0.111394,0.0123773,-0.00958859,0.0112991,0.00191828,2.40231e-05
23,1,1.34837e-05,3.85577e-07,0,-4.33914e-09,-3.51542e-10,0,0.00054,-0.00593286,-0.154999,0.0118902,0.0107883,0.0027392,3.27854e-05
44,1,1.06272e-05,2.63335e-06,0,-2.25836e-09,-3.53068e-13,0,0.0005,-0.145888,-0.0814058,0.00637239,0.0120028,0.00257583,-4.01526e-05
55,1,7.13603e-06,2.43933e-06,0,-7.93568e-10,-1.3858e-10,0,0.0005,-0.0698971,0.163089,-0.0056639,0.0128969,0.00221169,-4.78087e-05
51,1,9.97578e-06,3.39172e-06,0,7.49796e-11,-5.75837e-10,0,0.0005,0.0743702,0.106793,0.00233863,0.0128549,0.00308573,-3.11061e-05
31,1,6.17073e-06,-9.06786e-07,0,-2.47142e-10,-2.86276e-10,0,0.00052,-0.0235271,0.0408049,-0.00347438,0.0141035,0.00167335,3.24568e-05
17,1,8.03981e-06,-1.92247e-06,0,2.05659e-09,-1.5419e-09,0,0.00054,0.18796,0.139185,-0.00321655,0.0147204,0.00239717,2.08022e-05
84,1,8.50296e-06,7.14226e-07,0,8.39187e-10,-7.02239e-11,0,0.00044,0.0900396,-0.194365,-0.00133296,0.0137715,0.00248764,2.35941e-05
