"id","type","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
14,1,-3.67608e-05,-2.67268e-05,0,5.29121e-07,3.78124e-07,0,0.00054,0.00353522,-0.0825801,0.0891626,0.000934314,0.000476588,-7.12572e-06
33,1,3.73309e-05,3.60696e-06,0,-2.21841e-08,1.90675e-07,0,0.00052,0.0435157,-0.100804,-0.286208,0.00068239,0.00137054,-4.32784e-06
72,1,-1.78393e-05,1.53769e-05,0,1.74849e-07,-7.55883e-08,0,0.00048,0.00413255,0.0868744,0.022174,0.00183643,0.000394854,1.69816e-05
15,1,-3.46026e-05,3.29149e-05,0,4.33853e-07,-1.97495e-07,0,0.00054,0.0240112,0.000219594,0.0128029,0.0022297,0.00127057,1.95463e-05
45,1,-1.4737e-05,1.70283e-05,0,1.63432e-07,-9.51233e-08,0,0.0005,0.00725532,-0.0788229,-1.31478e-05,0.00274068,0.000448428,-4.97566e-05
57,1,-3.29026e-05,3.38568e-05,0,3.35759e-07,-1.89122e-07,0,0.0005,-0.0416984,0.0015373,-0.0177363,0.00322131,0.00133891,3.21045e-05
48,1,-1.59066e-05,1.264e-05,0,1.61531e-07,-7.6592e-08,0,0.0005,-0.0028499,0.0815113,0.0138598,0.00366051,0.000458746,1.99029e-05
83,1,-2.93059e-05,2.28878e-05,0,2.34874e-07,-1.19151e-07,0,0.00046,0.0617466,-0.00440072,0.0112195,0.00411128,0.00124556,-1.5404e-05
19,1,-1.33953e-05,1.6145e-05,0,1.76341e-07,-1.41388e-07,0,0.00054,0.00119003,-0.0754895,0.0145996,0.00464223,0.000467513,-6.70462e-06
39,1,-2.20572e-05,2.46354e-05,0,2.60015e-07,-1.57123e-07,0,0.0005,-0.0550493,0.00856338,0.00702555,0.0051835,0.00125667,6.72355e-06
4,1,-9.99719e-06,1.20012e-05,0,1.93738e-07,-1.27057e-07,0,0.00058,-0.00476838,0.0553966,0.0036992,0.00585812,0.000543364,-1.32742e-05
41,1,-1.32957e-05,2.86037e-05,0,2.32072e-07,-1.8682e-07,0,0.0005,-0.00265326,0.000796951,-0.00630303,0.00668489,0.00144325,-3.72737e-05
29,1,-5.91834e-06,1.24344e-05,0,1.06412e-07,-1.03626e-07,0,0.00052,-0.000340007,-0.0638479,0.00731959,0.00687942,0.000462123,-1.24497e-05
89,1,-6.78289e-06,2.14795e-05,0,1.13177e-07,-1.11003e-07,0,0.00044,-0.0251797,0.0202215,-0.000946678,0.00747024,0.00115883,-1.5437e-06
27,1,-1.26575e-07,2.53504e-05,0,1.4144e-07,-1.50195e-07,0,0.00052,0.0324315,-0.016757,0.00987148,0.00830837,0.00133075,3.7231e-06
75,1,-2.65723e-06,1.25824e-05,0,4.97904e-08,-6.97823e-08,0,0.00046,-0.010518,0.0850285,0.00428142,0.00780652,0.000407318,-3.73089e-05
54,1,2.53731e-06,1.61521e-05,0,5.75778e-08,-6.41436e-08,0,0.0005,0.0108237,-0.0911162,1.7503e-05,0.00871282,0.000448636,3.04549e-05
28,1,1.20552e-05,2.54871e-05,0,1.26355e-07,-1.2468e-07,0,0.00052,-0.0698785,0.0207902,-0.0105057,0.00924849,0.00127816,-2.96738e-05
46,1,6.1813e-06,9.73204e-06,0,2.79097e-08,-6.71583e-08,0,0.0005,0.00435632,0.0995233,-0.0175462,0.00968938,0.000440506,4.04467e-05
34,1,1.70507e-05,4.36158e-05,0,7.48919e-08,-2.79993e-08,0,0.00052,0.193546,-0.0134422,0.0330375,0.0101687,0.0013476,-1.66342e-05
68,1,1.60901e-05,3.89089e-05,0,5.09276e-08,-1.20649e-08,0,0.00048,0.0534258,-0.0829975,-0.0439416,0.0109724,0.00104696,-2.23732e-05
42,1,3.46043e-06,1.44792e-05,0,-3.4741e-08,-4.71918e-08,0,0.0005,0.00232754,0.0193237,-0.00714522,0.0115454,0.00044263,5.09221e-06
66,1,1.92561e-05,2.42134e-05,0,6.58579e-08,3.15187e-08,0,0.00048,0.0148278,0.02002,-0.01146,0.0118851,0.00134904,4.63423e-05
74,1,7.70017e-06,1.36953e-05,0,-4.07191e-09,-1.3373e-08,0,0.00046,-0.00621806,-0.0182846,-0.00112007,0.01238,0.000361503,-1.20537e-05
80,1,1.54472e-05,2.76721e-05,0,2.67001e-08,-5.4224e-08,0,0.00046,-0.00463218,-0.0272788,0.00564108,0.0127102,0.00111281,1.80717e-05
60,1,1.25648e-05,1.56855e-05,0,-1.75361e-09,-4.76066e-08,0,0.00048,0.00129736,0.0191091,-0.0157507,0.0132354,0.000389831,-3.28708e-05
52,1,2.07349e-05,3.79689e-05,0,2.5357e-08,-1.2793e-07,0,0.0005,0.0223503,0.0375296,0.0197927,0.0136078,0.00118433,3.91278e-05
6,1,2.3212e-05,3.48338e-05,0,-3.25977e-08,-1.56855e-07,0,0.00056,0.00934666,-0.0625604,-0.0140072,0.0143518,0.000551267,3.75182e-05
32,1,7.15897e-05,2.43549e-05,0,-9.23611e-08,-2.96995e-07,0,0.00052,-0.0620985,-0.0387302,0.051308,0.0148438,0.00159731,-4.71808e-05
91,1,7.02774e-05,2.92991e-05,0,-9.65857e-08,-1.71693e-07,0,0.00044,0.0475058,0.0608923,-0.0254868,0.0156919,0.00126853,3.24564e-05
16,1,2.62023e-05,1.54313e-05,0,-7.92421e-08,-1.35117e-07,0,0.00054,0.00178716,0.0644596,-0.041834,0.0153652,0.000453301,-2.76781e-05
38,1,8.04614e-05,3.71552e-05,0,-1.89719e-07,-3.52211e-07,0,0.0005,0.0826673,0.00614511,0.0115329,0.0164465,0.00165756,2.40231e-05
59,1,-1.40285e-05,8.85827e-05,0,0,0,0,0.00048,916.25,-47.3992,14.263,0.0166629,0.000598051,-3.96086e-06
